Stage2.Measurement14.DV_ErrorRate,Stage2.Output.Measurement14.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual
0.354,7.567142857142853,11.54,200,963.0,247,72.0,72.6,10.52,75.0,12.59,236,601.11,257,68.97,69.59,13.89,60.2,9.02,186,421.16,200,78.2,78.0,13.77,65.1,80.0,361.0,361.0,18.0,315.0,18.0,303.0,310.0,290.0,265.8,238.6,245.0,64.2
0.352,7.591999999999996,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,69.01,69.42,13.89,60.0,9.02,186,421.16,200,78.1,78.1,13.7,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.0,238.7,244.9,64.1
0.352,7.59333333333333,11.54,200,963.0,247,72.1,72.4,10.52,75.0,12.59,236,601.11,257,69.0,69.41,13.92,59.9,9.02,186,421.16,200,78.1,78.1,13.65,65.1,80.0,362.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.0,238.7,244.9,64.1
0.35,7.609999999999998,11.54,200,963.0,247,72.1,72.4,10.52,75.0,12.59,236,601.11,257,69.0,69.34,13.86,59.8,9.02,186,421.16,200,78.1,78.1,13.76,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.0,238.7,244.9,64.1
0.349,7.626249999999998,11.54,200,963.0,247,72.1,72.3,10.48,75.0,12.59,236,601.11,257,68.98,69.23,13.92,59.8,9.02,186,421.16,200,78.1,78.1,13.76,65.1,80.0,361.0,361.0,16.0,314.0,16.0,303.0,310.0,290.0,266.0,238.7,244.9,64.1
0.348,7.6388888888888875,11.54,200,963.0,247,72.1,72.3,10.52,75.0,12.59,236,601.11,257,68.98,69.35,13.93,59.7,9.02,186,421.16,200,78.1,78.2,13.76,65.1,80.0,362.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.1,238.7,244.9,64.1
0.348,7.634999999999998,11.54,200,963.0,247,72.1,72.3,10.48,75.0,12.59,236,601.11,257,68.97,69.22,13.89,59.7,9.02,186,421.16,200,78.1,78.2,13.59,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.1,238.7,244.9,64.1
0.347,7.642727272727271,11.54,200,963.0,247,72.1,72.3,10.48,75.0,12.59,236,601.11,257,68.97,69.23,13.9,59.7,9.02,186,421.16,200,78.1,78.2,13.69,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.1,238.7,244.9,64.1
0.347,7.649166666666665,11.54,200,963.0,247,72.1,72.3,10.55,75.0,12.59,236,601.11,257,69.01,69.24,13.9,59.6,9.02,186,421.16,200,78.1,78.2,13.64,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.1,238.7,244.9,64.1
0.348,7.638333333333332,11.54,200,963.0,247,72.1,72.2,10.52,75.0,12.59,236,601.11,257,68.97,69.03,13.94,59.6,9.02,186,421.16,200,78.1,78.2,13.69,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.1,238.7,244.9,64.1
0.346,7.658333333333332,11.54,200,963.0,247,72.2,72.2,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.89,59.6,9.02,186,421.16,200,78.2,78.2,13.72,65.1,80.0,361.0,361.0,18.0,314.0,18.0,303.0,310.0,290.0,266.2,238.7,244.9,64.1
0.346,7.659999999999998,11.54,200,963.0,247,72.2,72.1,10.55,75.0,12.59,236,601.11,257,68.97,69.05,13.89,59.7,9.02,186,421.16,200,78.2,78.2,13.62,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.2,238.7,244.9,64.1
0.346,7.661428571428571,11.54,200,963.0,247,72.2,72.1,10.48,75.0,12.59,236,601.11,257,68.98,69.07,13.94,59.7,9.02,186,421.16,200,78.2,78.2,13.73,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.2,238.7,244.9,64.1
0.345,7.675714285714284,11.54,200,963.0,247,72.2,72.1,10.52,75.0,12.59,236,601.11,257,68.99,69.09,13.86,59.8,9.02,186,421.16,200,78.2,78.2,13.79,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,266.2,238.7,244.9,64.1
0.344,7.683571428571427,11.54,200,963.0,247,72.2,72.1,10.45,75.0,12.59,236,601.11,257,69.0,69.06,13.85,59.9,9.02,186,421.16,200,78.2,78.1,13.69,65.1,80.0,361.0,361.0,16.0,314.0,16.0,303.0,310.0,290.0,266.2,238.7,244.9,64.1
0.344,7.687333333333331,11.54,200,963.0,247,72.2,72.0,10.52,75.0,12.59,236,601.11,257,69.0,69.09,13.93,60.0,9.02,186,421.16,200,78.2,78.1,13.87,65.1,80.0,361.0,361.0,17.0,314.0,17.0,302.0,310.0,290.0,266.2,238.7,244.9,64.1
0.344,7.681249999999999,11.54,200,963.0,247,72.3,71.9,10.48,75.0,12.59,236,601.11,257,68.99,69.05,13.89,60.3,9.02,186,421.16,200,78.2,78.0,13.9,65.1,80.0,360.0,361.0,17.0,314.0,17.0,302.0,310.0,290.0,266.3,238.7,244.9,64.1
0.345,7.672941176470586,11.54,200,963.0,247,72.3,71.8,10.48,75.0,12.59,236,601.11,257,69.01,69.09,13.94,60.4,9.02,186,421.16,200,78.2,77.9,13.78,65.1,80.0,360.0,361.0,17.0,314.0,17.0,302.0,310.0,290.0,266.3,238.8,244.9,64.1
0.345,7.670909090909092,11.54,200,963.0,247,72.4,71.7,10.48,75.0,12.59,236,601.11,257,68.97,69.07,13.86,60.1,9.02,186,421.16,200,78.1,77.8,13.73,65.0,80.1,360.0,361.0,17.0,314.0,17.0,302.0,310.0,290.0,266.4,238.8,245.0,64.0
0.346,7.65909090909091,11.54,200,963.0,247,72.4,71.7,10.52,75.0,12.59,236,601.11,257,68.98,69.07,13.85,60.0,9.02,186,421.16,200,78.1,77.9,13.57,65.0,80.1,360.0,361.0,17.0,314.0,17.0,302.0,310.1,290.0,266.5,238.8,245.0,64.0
0.346,7.661666666666668,11.54,200,963.0,247,72.4,71.7,10.45,75.0,12.59,236,601.11,257,68.97,69.06,13.85,59.9,9.02,186,421.16,200,78.1,77.9,13.75,65.0,80.1,359.0,361.0,16.0,313.0,16.0,302.0,310.1,290.0,266.5,238.8,245.0,64.0
