Stage1.Measurement7.DV_ErrorRate,Stage1.Output.Measurement7.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual
0.031,2.876785714285714,11.54,200,963.0,247,72.4,72.5,10.48,75.1,12.59,236,601.11,257,68.96,69.06,13.85,59.8,9.02,186,421.16,200,78.7,78.3,13.65,65.1,80.1
0.032,2.8762068965517242,11.54,200,963.0,247,72.4,72.5,10.52,75.1,12.59,236,601.11,257,68.98,69.07,13.9,59.8,9.02,186,421.16,200,78.7,78.3,13.68,65.1,80.1
0.031,2.8770000000000002,11.54,200,963.0,247,72.4,72.4,10.55,75.1,12.59,236,601.11,257,68.99,69.08,13.92,59.9,9.02,186,421.16,200,78.7,78.3,13.6,65.1,80.1
0.031,2.8776666666666673,11.54,200,963.0,247,72.4,72.4,10.52,75.1,12.59,236,601.11,257,68.99,69.06,13.86,59.9,9.02,186,421.16,200,78.7,78.3,13.81,65.1,80.1
0.031,2.8783333333333343,11.54,200,963.0,247,72.4,72.4,10.48,75.1,12.59,236,601.11,257,69.01,69.11,13.86,59.9,9.02,186,421.16,200,78.7,78.3,13.73,65.1,80.0
0.031,2.879000000000001,11.54,200,963.0,247,72.4,72.4,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.89,60.0,9.02,186,421.16,200,78.7,78.4,13.56,65.1,80.0
0.03,2.879666666666668,11.54,200,963.0,247,72.4,72.4,10.45,75.1,12.59,236,601.11,257,68.96,69.06,13.93,60.0,9.02,186,421.16,200,78.7,78.4,13.67,65.1,80.0
0.03,2.8806666666666683,11.54,200,963.0,247,72.4,72.4,10.52,75.1,12.59,236,601.11,257,68.97,69.07,13.92,60.1,9.02,186,421.16,200,78.7,78.4,13.76,65.1,80.0
0.03,2.881000000000001,11.54,200,963.0,247,72.4,72.4,10.52,75.1,12.59,236,601.11,257,68.99,69.06,13.9,60.2,9.02,186,421.16,200,78.7,78.4,13.64,65.1,80.0
0.03,2.8813333333333344,11.54,200,963.0,247,72.4,72.3,10.52,75.1,12.59,236,601.11,257,68.98,69.05,13.85,60.2,9.02,186,421.16,200,78.7,78.4,13.67,65.1,80.0
0.03,2.8810000000000007,11.54,200,963.0,247,72.4,72.3,10.45,75.1,12.59,236,601.11,257,68.97,69.05,13.86,60.3,9.02,186,421.16,200,78.7,78.4,13.54,65.1,80.0
0.03,2.8806666666666674,11.54,200,963.0,247,72.4,72.3,10.52,75.1,12.59,236,601.11,257,69.0,69.1,13.93,60.3,9.02,186,421.16,200,78.7,78.4,13.52,65.1,80.0
0.03,2.8813333333333335,11.54,200,963.0,247,72.4,72.3,10.48,75.1,12.59,236,601.11,257,68.99,69.07,13.93,60.4,9.02,186,421.16,200,78.7,78.4,13.51,65.1,80.0
0.03,2.8803333333333336,11.54,200,963.0,247,72.4,72.3,10.52,75.1,12.59,236,601.11,257,68.97,69.1,13.89,60.4,9.02,186,421.16,200,78.7,78.3,13.71,65.1,80.0
0.031,2.8793333333333337,11.54,200,963.0,247,72.4,72.3,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.91,60.5,9.02,186,421.16,200,78.7,78.3,13.81,65.1,80.0
0.03,2.879666666666667,11.54,200,963.0,247,72.4,72.3,10.52,75.1,12.59,236,601.11,257,68.98,69.06,13.93,60.5,9.02,186,421.16,200,78.7,78.3,13.66,65.1,80.0
0.03,2.880000000000001,11.54,200,963.0,247,72.4,72.2,10.48,75.1,12.59,236,601.11,257,68.97,69.1,13.95,60.4,9.02,186,421.16,200,78.7,78.3,13.7,65.1,80.0
0.03,2.8796666666666675,11.54,200,963.0,247,72.4,72.2,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.93,60.4,9.02,186,421.16,200,78.7,78.3,13.68,65.1,80.0
0.03,2.881333333333335,11.54,200,963.0,247,72.4,72.2,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.9,60.4,9.02,186,421.16,200,78.7,78.2,13.63,65.1,80.0
0.03,2.8823333333333347,11.54,200,963.0,247,72.4,72.2,10.52,75.1,12.59,236,601.11,257,69.01,69.08,13.86,60.4,9.02,186,421.16,200,78.7,78.2,13.63,65.1,80.0
0.03,2.881000000000001,11.54,200,963.0,247,72.4,72.2,10.48,75.1,12.59,236,601.11,257,68.95,68.67,13.87,60.3,9.02,186,421.16,200,78.6,78.2,13.83,65.1,80.0
0.03,2.8796666666666675,11.54,200,963.0,247,72.4,72.2,10.45,75.1,12.59,236,601.11,257,69.0,69.08,13.92,60.3,9.02,186,421.16,200,78.6,78.1,13.74,65.1,80.0
0.031,2.8786666666666676,11.54,200,963.0,247,72.4,72.2,10.48,75.1,12.59,236,601.11,257,69.01,69.05,13.91,60.2,9.02,186,421.16,200,78.6,78.1,13.76,65.1,80.0
0.031,2.8776666666666677,11.54,200,963.0,247,72.4,72.1,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.93,60.1,9.02,186,421.16,200,78.6,78.1,13.59,65.1,80.0
0.031,2.877333333333334,11.54,200,963.0,247,72.4,72.1,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.92,60.1,9.02,186,421.16,200,78.5,78.1,13.67,65.1,80.0
0.031,2.8780000000000006,11.54,200,963.0,247,72.4,72.1,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.87,60.0,9.02,186,421.16,200,78.5,78.1,13.64,65.1,80.0
0.031,2.878666666666667,11.54,200,963.0,247,72.4,72.1,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.87,59.9,9.02,186,421.16,200,78.5,78.0,13.75,65.1,80.0
0.03,2.880000000000001,11.54,200,963.0,247,72.4,72.1,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.87,59.8,9.02,186,421.16,200,78.4,78.0,13.57,65.1,80.0
0.03,2.880333333333334,11.54,200,963.0,247,72.4,72.1,10.52,75.1,12.59,236,601.11,257,68.98,69.1,13.85,59.8,9.02,186,421.16,200,78.4,78.0,13.61,65.1,80.0
0.031,2.8783333333333343,11.54,200,963.0,247,72.4,72.1,10.52,75.1,12.59,236,601.11,257,68.99,69.1,13.91,59.8,9.02,186,421.16,200,78.4,78.0,13.81,65.1,80.0
0.031,2.877333333333334,11.54,200,963.0,247,72.4,72.1,10.52,75.1,12.59,236,601.11,257,69.03,69.07,13.92,59.7,9.02,186,421.16,200,78.3,78.0,13.77,65.1,80.0
0.032,2.876333333333334,11.54,200,963.0,247,72.4,72.0,10.48,75.1,12.59,236,601.11,257,69.07,69.06,13.91,59.7,9.02,186,421.16,200,78.3,78.0,13.79,65.1,80.0
0.032,2.8760000000000003,11.54,200,963.0,247,72.4,72.0,10.48,75.1,12.59,236,601.11,257,69.18,69.07,13.93,59.6,9.02,186,421.16,200,78.3,78.0,13.68,65.1,80.0
0.032,2.875666666666667,11.54,200,963.0,247,72.4,72.0,10.52,75.1,12.59,236,601.11,257,69.25,69.02,13.93,59.6,9.02,186,421.16,200,78.3,78.0,13.71,65.1,80.0
0.033,2.8733333333333335,11.54,200,963.0,247,72.4,72.0,10.48,75.1,12.59,236,601.11,257,69.36,69.06,13.89,59.6,9.02,186,421.16,200,78.2,78.0,13.75,65.1,80.0
0.033,2.871,11.54,200,963.0,247,72.4,72.0,10.52,75.1,12.59,236,601.11,257,69.49,69.1,13.93,59.7,9.02,186,421.16,200,78.2,78.0,13.65,65.1,80.0
0.034,2.8686666666666665,11.54,200,963.0,247,72.4,72.0,10.48,75.1,12.59,236,601.11,257,69.42,69.02,13.95,59.7,9.02,186,421.16,200,78.2,78.0,13.65,65.1,80.0
0.035,2.8666666666666663,11.54,200,963.0,247,72.4,72.0,10.52,75.1,12.59,236,601.11,257,69.58,69.09,13.95,59.7,9.02,186,421.16,200,78.1,78.0,13.78,65.1,80.0
0.035,2.864666666666666,11.54,200,963.0,247,72.4,72.0,10.52,75.1,12.59,236,601.11,257,69.58,69.06,13.9,59.8,9.02,186,421.16,200,78.1,78.0,13.78,65.1,80.0
0.036,2.8639999999999994,11.54,200,963.0,247,72.4,72.0,10.52,75.1,12.59,236,601.11,257,69.55,69.04,13.93,59.8,9.02,186,421.16,200,78.1,78.0,13.62,65.1,80.0
0.035,2.865333333333333,11.54,200,963.0,247,72.4,72.0,10.48,75.1,12.59,236,601.11,257,69.54,69.04,13.94,59.8,9.02,186,421.16,200,78.1,78.0,13.6,65.1,80.0
0.035,2.8666666666666667,11.54,200,963.0,247,72.4,71.9,10.52,75.1,12.59,236,601.11,257,69.58,69.06,13.92,59.9,9.02,186,421.16,200,78.1,78.0,13.66,65.1,80.0
0.035,2.866333333333334,11.54,200,963.0,247,72.4,71.9,10.52,75.1,12.59,236,601.11,257,69.66,69.06,13.9,60.0,9.02,186,421.16,200,78.0,78.0,13.61,65.1,80.0
0.035,2.8660000000000005,11.54,200,963.0,247,72.3,71.9,10.52,75.1,12.59,236,601.11,257,69.66,69.06,13.87,60.0,9.02,186,421.16,200,78.0,78.0,13.67,65.1,80.0
0.035,2.8660000000000005,11.54,200,963.0,247,72.3,71.9,10.48,75.1,12.59,236,601.11,257,69.55,69.0,13.86,60.1,9.02,186,421.16,200,78.0,78.0,13.83,65.1,80.0
0.035,2.8656666666666673,11.54,200,963.0,247,72.3,71.9,10.48,75.1,12.59,236,601.11,257,69.56,69.05,13.87,60.2,9.02,186,421.16,200,78.0,78.0,13.73,65.1,80.0
0.035,2.8653333333333335,11.54,200,963.0,247,72.3,71.9,10.48,75.1,12.59,236,601.11,257,69.54,69.06,13.92,60.2,9.02,186,421.16,200,78.0,78.0,13.69,65.1,80.0
0.035,2.866,11.54,200,963.0,247,72.3,71.9,10.52,75.1,12.59,236,601.11,257,69.54,69.08,13.92,60.3,9.02,186,421.16,200,78.0,78.0,13.8,65.1,80.0
0.035,2.8666666666666667,11.54,200,963.0,247,72.3,71.9,10.52,75.1,12.59,236,601.11,257,69.58,69.06,13.93,60.3,9.02,186,421.16,200,77.9,78.0,13.71,65.1,80.0
0.035,2.8666666666666667,11.54,200,963.0,247,72.3,71.9,10.48,75.1,12.59,236,601.11,257,69.55,69.03,13.9,60.4,9.02,186,421.16,200,77.9,78.0,13.65,65.1,80.0
0.035,2.8666666666666667,11.54,200,963.0,247,72.3,71.9,10.48,75.1,12.59,236,601.11,257,69.57,68.99,13.9,60.4,9.02,186,421.16,200,77.9,78.0,13.81,65.1,80.0
0.035,2.8666666666666667,11.54,200,963.0,247,72.3,71.9,10.52,75.1,12.59,236,601.11,257,69.55,69.06,13.9,60.4,9.02,186,421.16,200,77.9,78.1,13.7,65.1,80.0
0.034,2.8676666666666666,11.54,200,963.0,247,72.3,71.9,10.52,75.1,12.59,236,601.11,257,69.57,69.06,13.9,60.4,9.02,186,421.16,200,77.9,78.1,13.63,65.1,80.0
0.034,2.868666666666667,11.54,200,963.0,247,72.3,71.9,10.52,75.1,12.59,236,601.11,257,69.54,69.04,13.87,60.4,9.02,186,421.16,200,77.9,78.1,13.72,65.1,80.0
0.034,2.868666666666667,11.54,200,963.0,247,72.3,71.9,10.52,75.1,12.59,236,601.11,257,69.55,69.07,13.92,60.4,9.02,186,421.16,200,77.9,78.1,13.69,65.1,80.0
0.034,2.868666666666667,11.54,200,963.0,247,72.3,71.9,10.48,75.1,12.59,236,601.11,257,69.58,69.07,13.87,60.4,9.02,186,421.16,200,77.9,78.1,13.62,65.1,80.0
0.034,2.868666666666667,11.54,200,963.0,247,72.3,71.9,10.48,75.1,12.59,236,601.11,257,69.54,69.05,13.92,60.3,9.02,186,421.16,200,77.9,78.1,13.75,65.1,80.0
0.034,2.868,11.54,200,963.0,247,72.3,71.9,10.48,75.1,12.59,236,601.11,257,69.57,69.07,13.9,60.3,9.02,186,421.16,200,77.9,78.1,13.7,65.1,80.0
0.035,2.867333333333333,11.54,200,963.0,247,72.2,71.9,10.52,75.1,12.59,236,601.11,257,69.57,69.09,13.93,60.2,9.02,186,421.16,200,77.9,78.1,13.67,65.1,80.0
0.034,2.8686666666666665,11.54,200,963.0,247,72.2,71.9,10.52,75.1,12.59,236,601.11,257,69.44,69.05,13.89,60.1,9.02,186,421.16,200,77.9,78.1,13.63,65.1,80.0
0.034,2.8699999999999997,11.54,200,963.0,247,72.2,71.9,10.48,75.1,12.59,236,601.11,257,69.44,69.06,13.87,60.1,9.02,186,421.16,200,77.9,78.1,13.51,65.1,80.0
0.033,2.8713333333333333,11.54,200,963.0,247,72.2,71.9,10.48,75.1,12.59,236,601.11,257,69.44,69.06,13.86,60.0,9.02,186,421.16,200,77.9,78.2,13.67,65.1,80.1
0.033,2.871666666666667,11.54,200,963.0,247,72.2,71.9,10.52,75.1,12.59,236,601.11,257,69.46,69.07,13.92,59.9,9.02,186,421.16,200,77.9,78.2,13.79,65.1,80.1
0.033,2.8720000000000003,11.54,200,963.0,247,72.2,71.9,10.45,75.1,12.59,236,601.11,257,69.48,69.09,13.87,59.9,9.02,186,421.16,200,77.9,78.2,13.7,65.1,80.0
0.032,2.874333333333334,11.54,200,963.0,247,72.2,71.9,10.52,75.1,12.59,236,601.11,257,69.46,69.08,13.87,59.8,9.02,186,421.16,200,77.9,78.2,13.52,65.1,80.0
0.032,2.875333333333334,11.54,200,963.0,247,72.2,71.9,10.48,75.1,12.59,236,601.11,257,69.47,69.1,13.86,59.7,9.02,186,421.16,200,77.9,78.2,13.82,65.1,80.0
0.032,2.876333333333334,11.54,200,963.0,247,72.2,71.9,10.48,75.1,12.59,236,601.11,257,69.51,69.09,13.89,59.7,9.02,186,421.16,200,77.9,78.2,13.65,65.1,80.0
0.031,2.877000000000001,11.54,200,963.0,247,72.2,71.9,10.48,75.1,12.59,236,601.11,257,69.36,69.08,13.86,59.6,9.02,186,421.16,200,77.9,78.2,13.61,65.1,80.0
0.031,2.877666666666668,11.54,200,963.0,247,72.2,71.9,10.48,75.1,12.59,236,601.11,257,69.38,69.08,13.91,59.6,9.02,186,421.16,200,77.9,78.2,13.81,65.1,80.0
0.031,2.876666666666668,11.54,200,963.0,247,72.1,71.9,10.52,75.1,12.59,236,601.11,257,69.32,69.06,13.91,59.6,9.02,186,421.16,200,77.9,78.2,13.53,65.1,80.0
0.032,2.875666666666668,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,69.35,69.04,13.91,59.6,9.02,186,421.16,200,77.9,78.2,13.54,65.1,80.0
0.032,2.874666666666668,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,69.37,69.09,13.87,59.6,9.02,186,421.16,200,78.0,78.2,13.7,65.1,80.0
0.032,2.875666666666668,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,69.37,69.09,13.86,59.6,9.02,186,421.16,200,78.0,78.2,13.69,65.1,80.0
0.031,2.876666666666668,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,69.36,69.09,13.9,59.6,9.02,186,421.16,200,78.0,78.2,13.67,65.1,80.0
0.031,2.876666666666668,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,69.37,69.09,13.94,59.7,9.02,186,421.16,200,78.0,78.3,13.64,65.1,80.0
0.031,2.876666666666668,11.54,200,963.0,247,72.1,71.9,10.52,75.1,12.59,236,601.11,257,69.27,69.09,13.89,59.7,9.02,186,421.16,200,78.0,78.3,13.68,65.1,80.0
0.031,2.8780000000000014,11.54,200,963.0,247,72.1,71.9,10.52,75.1,12.59,236,601.11,257,69.29,69.07,13.87,59.8,9.02,186,421.16,200,78.0,78.3,13.74,65.1,80.0
0.031,2.879000000000002,11.54,200,963.0,247,72.1,72.0,10.52,75.1,12.59,236,601.11,257,69.26,69.09,13.86,59.8,9.02,186,421.16,200,78.0,78.3,13.63,65.1,80.0
0.03,2.8800000000000017,11.54,200,963.0,247,72.1,72.0,10.48,75.1,12.59,236,601.11,257,69.28,69.04,13.93,59.9,9.02,186,421.16,200,78.0,78.3,13.67,65.1,80.0
