Stage1.Measurement5.DV_ErrorRate,Stage1.Output.Measurement5.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual
0.051,2.6000000000000005,11.54,200,963.0,247,72.0,71.8,10.48,75.0,12.85,241,556.7,256,68.99,69.09,13.91,59.8,9.86,192,408.97,202,78.0,78.1,13.34,65.0,80.0
0.053,2.5940000000000003,11.54,200,963.0,247,72.0,71.8,10.48,75.0,12.85,241,556.7,256,68.98,69.12,13.86,59.8,9.86,192,408.97,202,78.0,78.1,13.29,65.0,80.0
0.069,2.5500000000000043,11.54,200,963.0,247,72.0,72.5,10.55,75.0,12.85,241,556.7,256,69.0,69.09,13.86,60.0,9.86,192,408.97,202,78.0,78.0,13.38,65.0,80.0
0.069,2.550000000000002,11.54,200,963.0,247,72.0,72.5,10.55,75.0,12.85,241,556.7,256,69.0,69.11,13.92,60.1,9.86,192,408.97,202,78.0,78.0,13.45,65.0,80.0
0.069,2.550000000000001,11.54,200,963.0,247,72.0,72.6,10.52,75.0,12.85,241,556.7,256,68.98,69.12,13.93,60.1,9.86,192,408.97,202,78.0,78.0,13.46,65.0,80.0
0.068,2.552500000000001,11.54,200,963.0,247,72.0,72.6,10.48,75.0,12.85,241,556.7,256,69.01,69.09,13.9,60.3,9.86,192,408.97,202,78.0,78.1,13.42,65.0,80.0
0.068,2.554000000000001,11.54,200,963.0,247,72.0,72.6,10.45,74.9,12.85,241,556.7,256,69.01,69.12,13.87,60.3,9.86,192,408.97,202,78.0,78.1,13.41,65.0,80.0
0.077,2.530000000000006,11.54,200,963.0,247,72.0,71.5,10.48,75.1,12.85,241,556.7,256,68.98,69.09,13.93,60.0,9.86,192,408.97,202,77.8,78.0,13.4,65.0,80.0
0.077,2.530000000000003,11.54,200,963.0,247,72.0,71.5,10.48,75.1,12.85,241,556.7,256,68.99,69.1,13.91,60.0,9.86,192,408.97,202,77.8,77.9,13.44,65.0,80.0
0.077,2.5300000000000016,11.54,200,963.0,247,72.0,71.5,10.52,75.1,12.85,241,556.7,256,69.0,69.11,13.91,59.9,9.86,192,408.97,202,77.8,77.9,13.3,65.0,80.0
0.069,2.550000000000006,11.54,200,963.0,247,72.0,72.6,10.48,75.0,12.85,241,556.7,256,69.01,69.11,13.86,59.7,9.86,192,408.97,202,78.0,78.0,13.44,64.9,80.0
0.069,2.550000000000003,11.54,200,963.0,247,72.0,72.6,10.52,75.0,12.85,241,556.7,256,68.97,69.08,13.92,59.7,9.86,192,408.97,202,78.0,78.0,13.28,64.9,80.0
0.069,2.550000000000002,11.54,200,963.0,247,72.0,72.6,10.52,75.0,12.85,241,556.7,256,69.0,69.08,13.86,59.7,9.86,192,408.97,202,78.0,78.0,13.36,64.9,80.0
0.066,2.5600000000000063,11.54,200,963.0,247,72.0,71.6,10.52,74.9,12.85,241,556.7,256,68.98,69.1,13.87,60.2,9.86,192,408.97,202,78.1,77.9,13.28,65.0,80.0
-0.136,3.1139542405000036,11.54,200,1027.43,247,72.0,71.60360344,10.50815397,74.90000009,12.85,241,556.7,256,68.98019221,69.09061244,13.86057011,60.20063059,9.86,192,408.97,202,78.1,77.84998125,13.38550179,65.02163884,80.00000055
-0.069,2.9293028270000026,11.54,200,1027.43,247,72.0,71.6,10.48,74.9,12.85,241,556.7,256,68.98,69.09,13.87,60.2,9.86,192,408.97,202,78.1,77.8,13.48,65.0,80.0
0.066,2.5600000000000067,11.54,200,1027.43,247,72.0,72.6,10.64,75.0,12.85,241,556.7,256,69.01,69.11,13.84,60.2,9.86,192,408.97,202,78.0,78.1,13.48,65.1,79.8
0.066,2.560000000000003,11.54,200,1027.43,247,72.0,72.6,10.61,75.0,12.85,241,556.7,256,68.97,69.11,13.86,60.1,9.86,192,408.97,202,78.0,78.1,13.43,65.1,79.8
0.051,2.6000000000000063,11.54,200,1027.43,247,72.0,72.0,10.7,74.9,12.85,241,556.7,256,68.98,69.1,13.9,60.2,9.86,192,408.97,202,78.0,77.9,13.46,65.0,80.2
0.051,2.600000000000003,11.54,200,1027.43,247,72.0,72.0,10.7,75.0,12.85,241,556.7,256,68.97,69.09,13.9,60.2,9.86,192,408.97,202,78.0,77.9,13.27,65.0,80.2
0.049,2.6066666666666687,11.54,200,1027.43,247,72.0,72.0,10.7,75.0,12.85,241,556.7,256,68.97,69.08,13.92,60.2,9.86,192,408.97,202,78.0,78.0,13.29,65.0,80.2
0.047,2.6100000000000017,11.54,200,1027.43,247,72.0,72.1,10.7,75.0,12.85,241,556.7,256,68.98,69.09,13.92,60.1,9.86,192,408.97,202,78.0,78.0,13.26,65.0,80.2
0.066,2.560000000000007,11.54,200,1027.43,247,72.0,72.3,10.7,74.9,12.85,241,556.7,256,68.97,69.07,13.87,60.0,9.86,192,408.97,202,78.0,78.1,13.24,65.0,80.2
0.066,2.5600000000000036,11.54,200,1027.43,247,72.0,72.3,10.73,74.9,12.85,241,556.7,256,68.99,69.09,13.87,60.0,9.86,192,408.97,202,78.0,78.1,13.3,65.0,80.2
0.058,2.580000000000007,11.54,200,1027.43,247,72.0,71.7,10.7,75.0,12.85,241,556.7,256,69.0,69.09,13.93,59.9,9.86,192,408.97,202,78.0,77.9,13.4,64.9,80.1
0.058,2.5800000000000036,11.54,200,1027.43,247,72.0,71.7,10.73,75.0,12.85,241,556.7,256,69.0,69.06,13.92,59.9,9.86,192,408.97,202,78.0,77.9,13.39,64.9,80.1
0.047,2.6100000000000025,11.54,200,1027.43,247,72.0,71.8,10.67,75.0,12.85,241,556.7,256,68.98,69.09,13.86,60.2,9.86,192,408.97,202,78.0,77.9,13.29,65.0,80.2
0.042,2.6250000000000018,11.54,200,1027.43,247,72.0,71.8,10.7,75.0,12.85,241,556.7,256,68.99,69.09,13.89,60.3,9.86,192,408.97,202,78.0,77.9,13.31,64.9,80.2
0.046,2.6140000000000017,11.54,200,1027.43,247,72.0,72.1,10.73,75.0,12.85,241,556.7,256,68.99,68.57,13.87,59.8,9.86,192,408.97,202,78.0,78.0,13.34,64.9,80.1
0.049,2.606666666666668,11.54,200,1027.43,247,72.0,72.1,10.7,75.0,12.85,241,556.7,256,69.01,68.6,13.92,59.8,9.86,192,408.97,202,78.0,78.1,13.41,64.9,80.1
0.058,2.580000000000008,11.54,200,1027.43,247,72.0,72.6,10.7,75.0,12.85,241,556.7,256,68.98,69.09,13.91,59.8,9.86,192,408.97,202,78.0,77.9,13.36,65.0,80.0
0.058,2.580000000000004,11.54,200,1027.43,247,72.0,72.6,10.73,75.0,12.85,241,556.7,256,68.99,68.94,13.9,59.8,9.86,192,408.97,202,78.0,77.9,13.35,65.0,80.0
0.058,2.5800000000000027,11.54,200,1027.43,247,72.0,72.6,10.7,75.0,12.85,241,556.7,256,68.98,69.09,13.86,59.8,9.86,192,408.97,202,78.0,77.9,13.39,65.0,80.0
0.055,2.590000000000008,11.54,200,1027.43,247,72.0,71.5,10.76,74.9,12.85,241,556.7,256,68.97,69.08,13.87,59.9,9.86,192,408.97,202,78.0,78.1,13.31,65.1,80.0
0.055,2.590000000000004,11.54,200,1027.43,247,72.0,71.5,10.73,75.0,12.85,241,556.7,256,68.98,69.09,13.87,60.0,9.86,192,408.97,202,78.0,78.1,13.38,65.1,80.0
0.055,2.5900000000000025,11.54,200,1027.43,247,72.0,71.5,10.7,75.0,12.85,241,556.7,256,68.98,69.09,13.92,60.0,9.86,192,408.97,202,78.0,78.1,13.27,65.1,80.0
0.06,2.575000000000002,11.54,200,1027.43,247,72.0,71.4,10.67,75.0,12.85,241,556.7,256,68.98,69.07,13.86,60.2,9.86,192,408.97,202,78.0,77.9,13.31,65.1,80.0
0.064,2.5660000000000016,11.54,200,1027.43,247,72.0,71.4,10.67,75.0,12.85,241,556.7,256,68.97,69.08,13.86,60.2,9.86,192,408.97,202,78.0,77.8,13.32,65.1,80.0
0.064,2.5650000000000013,11.54,200,1027.43,247,72.0,71.5,10.73,75.0,12.85,241,556.7,256,69.01,69.1,13.92,59.9,9.86,192,408.97,202,78.0,77.8,13.21,65.1,80.0
0.064,2.5642857142857154,11.54,200,1027.43,247,72.0,71.5,10.7,75.0,12.85,241,556.7,256,69.01,69.11,13.92,59.9,9.86,192,408.97,202,78.0,77.8,13.2,65.1,80.0
0.051,2.600000000000008,11.54,200,1027.43,247,72.0,71.9,10.7,75.1,12.85,241,556.7,256,68.99,69.09,13.91,59.9,9.86,192,408.97,202,78.0,78.1,13.29,65.0,80.0
0.051,2.600000000000004,11.54,200,1027.43,247,72.0,72.0,10.7,75.1,12.85,241,556.7,256,68.97,69.07,13.86,59.8,9.86,192,408.97,202,78.0,78.1,13.26,65.0,80.0
0.05,2.6033333333333357,11.54,200,1027.43,247,72.0,72.3,10.7,74.9,12.85,241,556.7,256,68.98,69.09,13.93,60.2,9.86,192,408.97,202,78.0,78.0,13.36,64.9,80.0
0.049,2.6050000000000018,11.54,200,1027.43,247,72.0,72.3,10.7,74.9,12.85,241,556.7,256,68.98,69.08,13.92,60.2,9.86,192,408.97,202,78.0,78.0,13.29,64.9,80.0
0.053,2.5960000000000014,11.54,200,1027.43,247,72.0,72.4,10.73,74.9,12.85,241,556.7,256,68.99,69.09,13.94,60.2,9.86,192,408.97,202,78.0,77.9,13.31,64.9,80.0
0.055,2.590000000000001,11.54,200,1027.43,247,72.0,72.4,10.73,74.9,12.85,241,556.7,256,68.98,69.09,13.91,60.2,9.86,192,408.97,202,78.0,77.9,13.31,64.9,80.0
0.058,2.580000000000005,11.54,200,1027.43,247,72.0,72.6,10.7,75.0,12.85,241,556.7,256,68.98,69.09,13.87,60.2,9.86,192,408.97,202,78.0,78.1,13.32,65.0,80.0
0.051,2.600000000000005,11.54,200,1027.43,247,72.0,72.6,10.67,75.0,12.85,241,556.7,256,68.99,69.09,13.92,60.2,9.86,192,408.97,202,78.0,78.1,13.38,65.0,80.0
0.051,2.600000000000003,11.54,200,1027.43,247,72.0,72.6,10.73,75.0,12.85,241,556.7,256,68.96,69.06,13.94,60.3,9.86,192,408.97,202,78.0,78.1,13.23,65.0,80.0
0.052,2.5975000000000024,11.54,200,1027.43,247,72.0,72.4,10.73,75.0,12.85,241,556.7,256,68.97,69.08,13.91,59.9,9.86,192,408.97,202,78.0,78.1,13.32,65.0,80.0
0.053,2.596000000000002,11.54,200,1027.43,247,72.0,72.4,10.73,75.0,12.85,241,556.7,256,68.97,69.06,13.91,59.8,9.86,192,408.97,202,78.0,78.1,13.32,65.0,80.0
0.053,2.5950000000000015,11.54,200,1027.43,247,72.0,72.4,10.73,75.1,12.85,241,556.7,256,69.01,69.11,13.86,59.8,9.86,192,408.97,202,78.0,78.1,13.25,65.0,80.0
