Stage2.Measurement8.DV_ErrorRate,Stage2.Output.Measurement8.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual
0.042,18.572222222222223,11.54,200,963.0,247,71.9,72.6,10.52,75.1,12.59,236,601.11,257,68.97,69.04,13.87,60.1,9.02,186,421.16,200,78.4,78.1,13.75,65.1,80.0,363.0,363.0,18.0,315.0,18.0,304.0,310.0,289.9,264.7,237.8,245.0,64.9
0.04,18.608,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,69.0,69.09,13.86,60.0,9.02,186,421.16,200,78.4,78.1,13.58,65.1,80.0,363.0,363.0,18.0,315.0,18.0,304.0,310.0,289.9,264.7,237.8,245.0,64.9
0.039,18.634,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,68.96,69.06,13.9,60.0,9.02,186,421.16,200,78.4,78.1,13.75,65.1,80.0,363.0,363.0,17.0,315.0,17.0,304.0,310.0,289.9,264.7,237.8,245.0,64.9
0.038,18.645454545454545,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,69.0,69.07,13.87,59.9,9.02,186,421.16,200,78.4,78.1,13.7,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.035,18.72,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.08,13.87,59.8,9.02,186,421.16,200,78.4,78.1,13.65,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.031,18.788181818181815,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.09,13.89,59.7,9.02,186,421.16,200,78.4,78.1,13.74,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.035,18.709090909090907,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.9,59.7,9.02,186,421.16,200,78.4,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.036,18.687499999999996,11.54,200,963.0,247,71.9,72.7,10.45,75.1,12.59,236,601.11,257,68.99,69.0,13.86,59.7,9.02,186,421.16,200,78.4,78.2,13.68,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.036,18.693846153846152,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.07,13.84,59.6,9.02,186,421.16,200,78.4,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.035,18.703571428571426,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.09,13.93,59.6,9.02,186,421.16,200,78.4,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.037,18.663333333333334,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.98,68.95,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.79,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.039,18.631875,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.07,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.64,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.041,18.604117647058825,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.89,59.6,9.02,186,421.16,200,78.3,78.2,13.6,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.042,18.581111111111113,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.89,59.8,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.043,18.551578947368423,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.96,69.05,13.87,60.1,9.02,186,421.16,200,78.3,78.2,13.53,65.2,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.017,19.060000000000063,11.54,200,963.0,247,72.0,72.2,10.55,75.0,12.59,236,601.11,257,68.97,69.06,13.93,59.6,9.02,186,421.16,200,78.3,78.2,13.74,65.2,80.0,360.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,265.6,238.4,245.1,64.4
0.063,18.170000000000066,11.54,200,963.0,247,72.2,72.5,10.52,75.1,12.59,236,601.11,257,68.97,69.05,13.84,59.9,9.02,186,421.16,200,78.0,77.9,13.63,64.9,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.045,18.52000000000003,11.54,200,963.0,247,72.2,72.5,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.91,59.9,9.02,186,421.16,200,78.0,77.9,13.51,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.043,18.553333333333356,11.54,200,963.0,247,72.2,72.6,10.42,75.1,12.59,236,601.11,257,68.97,69.06,13.91,60.0,9.02,186,421.16,200,78.0,77.9,13.72,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.039,18.642500000000016,11.54,200,963.0,247,72.2,72.6,10.48,75.1,12.59,236,601.11,257,68.99,69.06,13.84,60.1,9.02,186,421.16,200,78.0,77.9,13.93,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.036,18.696000000000012,11.54,200,963.0,247,72.2,72.6,10.52,75.1,12.59,236,601.11,257,68.97,69.04,13.91,60.1,9.02,186,421.16,200,78.0,77.9,13.71,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.035,18.70500000000001,11.54,200,963.0,247,72.2,72.6,10.55,75.1,12.59,236,601.11,257,68.98,69.07,13.9,60.2,9.02,186,421.16,200,78.0,77.9,13.76,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.038,18.658571428571438,11.54,200,963.0,247,72.2,72.6,10.48,75.1,12.59,236,601.11,257,68.97,69.08,13.86,60.2,9.02,186,421.16,200,78.0,77.9,13.66,65.0,80.2,359.0,360.0,16.0,313.0,16.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.034,18.72500000000001,11.54,200,963.0,247,72.2,72.6,10.48,75.1,12.59,236,601.11,257,69.01,69.07,13.92,60.3,9.02,186,421.16,200,78.0,77.9,13.69,65.0,80.2,359.0,360.0,16.0,313.0,16.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.033,18.754444444444452,11.54,200,963.0,247,72.2,72.6,10.45,75.1,12.59,236,601.11,257,68.98,69.06,13.85,60.3,9.02,186,421.16,200,78.0,77.9,13.65,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.03,18.811000000000007,11.54,200,963.0,247,72.2,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.05,13.87,60.4,9.02,186,421.16,200,78.0,77.9,13.77,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,289.9,267.8,239.4,245.0,63.4
0.027,18.858181818181823,11.54,200,963.0,247,72.2,72.7,10.48,75.1,12.59,236,601.11,257,68.98,69.11,13.87,60.4,9.02,186,421.16,200,78.0,77.9,13.8,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,289.9,267.8,239.4,245.0,63.4
0.026,18.885833333333338,11.54,200,963.0,247,72.2,72.7,10.52,75.1,12.59,236,601.11,257,69.0,69.09,13.9,60.4,9.02,186,421.16,200,78.0,77.9,13.72,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,289.9,267.8,239.4,245.0,63.4
0.023,18.93615384615385,11.54,200,963.0,247,72.2,72.7,10.45,75.1,12.59,236,601.11,257,68.97,69.05,13.93,60.4,9.02,186,421.16,200,78.0,77.9,13.66,65.0,80.2,359.0,360.0,17.0,313.0,17.0,303.0,310.0,289.9,267.8,239.4,245.0,63.4
0.021,18.979285714285716,11.54,200,963.0,247,72.2,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.07,13.91,60.4,9.02,186,421.16,200,78.0,77.9,13.77,65.0,80.2,359.0,360.0,19.0,313.0,19.0,303.0,310.0,289.9,267.8,239.4,245.0,63.4
0.023,18.950000000000003,11.54,200,963.0,247,72.2,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.08,13.91,60.4,9.02,186,421.16,200,78.0,77.9,13.65,65.0,80.2,359.0,360.0,18.0,313.0,18.0,303.0,310.0,289.9,267.8,239.4,245.0,63.4
0.02,18.996875000000003,11.54,200,963.0,247,72.2,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.04,13.92,60.3,9.02,186,421.16,200,78.0,77.9,13.8,65.0,80.2,358.0,360.0,15.0,313.0,15.0,303.0,310.0,289.9,267.8,239.4,245.0,63.4
0.018,19.05058823529412,11.54,200,963.0,247,72.2,72.7,10.48,75.1,12.59,236,601.11,257,68.98,69.06,13.89,60.2,9.02,186,421.16,200,78.0,77.9,13.67,65.0,80.2,358.0,360.0,17.0,313.0,17.0,303.0,310.0,289.9,267.8,239.4,245.0,63.4
0.015,19.091666666666672,11.54,200,963.0,247,72.2,72.7,10.52,75.1,12.59,236,601.11,257,69.01,69.09,13.89,60.2,9.02,186,421.16,200,78.0,77.9,13.46,65.0,80.2,358.0,360.0,18.0,313.0,18.0,303.0,310.0,290.0,267.8,239.4,245.0,63.4
0.014,19.12105263157895,11.54,200,963.0,247,72.2,72.7,10.42,75.1,12.59,236,601.11,257,68.98,69.07,13.85,60.1,9.02,186,421.16,200,78.0,77.9,13.52,65.0,80.2,358.0,360.0,17.0,313.0,17.0,303.0,310.0,290.0,267.9,239.4,245.0,63.4
0.013,19.133000000000003,11.54,200,963.0,247,72.2,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.87,60.0,9.02,186,421.16,200,78.0,77.9,13.62,65.0,80.2,358.0,360.0,18.0,313.0,18.0,303.0,310.0,290.0,267.9,239.4,245.0,63.4
0.013,19.147619047619052,11.54,200,963.0,247,72.2,72.7,10.52,75.1,12.59,236,601.11,257,68.98,69.06,13.92,59.9,9.02,186,421.16,200,78.0,77.9,13.69,65.0,80.2,358.0,360.0,18.0,313.0,18.0,303.0,310.0,290.0,267.9,239.5,245.0,63.4
0.013,19.13136363636364,11.54,200,963.0,247,72.2,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.06,13.84,59.8,9.02,186,421.16,200,78.0,77.9,13.75,65.0,80.1,358.0,360.0,17.0,313.0,17.0,303.0,310.0,290.0,267.9,239.5,245.0,63.4
0.012,19.158260869565222,11.54,200,963.0,247,72.2,72.7,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.89,59.7,9.02,186,421.16,200,78.0,77.9,13.72,65.0,80.1,358.0,360.0,18.0,313.0,18.0,303.0,310.0,290.0,267.9,239.5,245.0,63.4
0.011,19.18583333333334,11.54,200,963.0,247,72.2,72.7,10.52,75.1,12.59,236,601.11,257,69.03,69.09,13.9,59.7,9.02,186,421.16,200,78.0,77.9,13.75,65.0,80.1,358.0,360.0,18.0,313.0,18.0,303.0,310.0,290.0,267.9,239.5,245.0,63.3
0.01,19.199600000000004,11.54,200,963.0,247,72.1,72.7,10.55,75.1,12.59,236,601.11,257,68.97,69.0,13.93,59.6,9.02,186,421.16,200,78.0,77.9,13.72,65.1,80.1,358.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,267.9,239.5,245.0,63.3
0.009,19.223461538461542,11.54,200,963.0,247,72.1,72.7,10.45,75.1,12.59,236,601.11,257,68.97,69.07,13.87,59.6,9.02,186,421.16,200,78.0,77.9,13.77,65.1,80.1,358.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,267.9,239.5,245.0,63.3
0.008,19.242222222222225,11.54,200,963.0,247,72.1,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.86,59.6,9.02,186,421.16,200,78.0,78.0,13.77,65.1,80.1,358.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,267.9,239.5,245.0,63.3
0.004,19.305000000000003,11.54,200,963.0,247,72.1,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.89,59.6,9.02,186,421.16,200,78.0,78.0,13.79,65.1,80.1,358.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,267.9,239.5,245.0,63.3
0.002,19.344615384615388,11.54,200,963.0,247,72.1,72.7,10.55,75.1,12.59,236,601.11,257,69.01,69.08,13.87,59.6,9.02,186,421.16,200,78.0,78.0,13.72,65.1,80.1,359.0,360.0,18.0,314.0,18.0,303.0,310.1,290.0,267.9,239.5,245.0,63.3
0.002,19.356923076923078,11.54,200,963.0,247,72.1,72.7,10.52,75.1,12.59,236,601.11,257,68.95,69.07,13.85,59.6,9.02,186,421.16,200,78.0,78.0,13.74,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,267.9,239.5,245.0,63.3
-0.0,19.392307692307693,11.54,200,963.0,247,72.1,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.11,13.92,59.7,9.02,186,421.16,200,78.0,78.0,13.77,65.1,80.1,359.0,360.0,18.0,314.0,18.0,303.0,310.1,290.0,267.9,239.5,245.0,63.3
-0.002,19.433846153846154,11.54,200,963.0,247,72.1,72.7,10.48,75.1,12.59,236,601.11,257,69.01,69.09,13.92,59.7,9.02,186,421.16,200,78.0,78.0,13.75,65.1,80.1,359.0,360.0,18.0,314.0,18.0,303.0,310.1,290.0,267.9,239.5,245.0,63.3
-0.005,19.4936,11.54,200,963.0,247,72.1,72.6,10.48,75.1,12.59,236,601.11,257,68.97,69.08,13.9,59.8,9.02,186,421.16,200,78.0,78.1,13.69,65.1,80.1,359.0,360.0,18.0,314.0,18.0,303.0,310.1,290.0,268.0,239.5,245.0,63.3
-0.007,19.519999999999996,11.54,200,963.0,247,72.1,72.6,10.52,75.1,12.59,236,601.11,257,69.0,69.07,13.87,59.9,9.02,186,421.16,200,78.0,78.1,13.63,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.1,268.0,239.5,245.0,63.3
-0.007,19.535199999999996,11.54,200,963.0,247,72.1,72.6,10.55,75.1,12.59,236,601.11,257,68.97,69.1,13.86,60.0,9.02,186,421.16,200,78.0,78.1,13.58,65.1,80.1,359.0,360.0,16.0,314.0,16.0,303.0,310.1,290.1,268.0,239.5,245.0,63.3
-0.008,19.545199999999998,11.54,200,963.0,247,72.1,72.6,10.52,75.1,12.59,236,601.11,257,68.97,69.07,13.86,60.1,9.02,186,421.16,200,78.0,78.1,13.69,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.1,268.0,239.5,245.0,63.3
-0.01,19.5768,11.54,200,963.0,247,72.1,72.5,10.45,75.1,12.59,236,601.11,257,68.99,69.07,13.89,60.2,9.02,186,421.16,200,78.0,78.1,13.67,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.1,268.0,239.5,245.0,63.3
-0.01,19.5844,11.54,200,963.0,247,72.1,72.5,10.48,75.1,12.59,236,601.11,257,68.99,69.04,13.92,60.2,9.02,186,421.16,200,78.0,78.1,13.88,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,268.0,239.5,245.0,63.3
-0.01,19.581599999999998,11.54,200,963.0,247,72.1,72.5,10.55,75.1,12.59,236,601.11,257,68.98,69.05,13.93,60.3,9.02,186,421.16,200,78.0,78.1,13.75,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.5,245.0,63.3
-0.013,19.643599999999996,11.54,200,963.0,247,72.1,72.5,10.55,75.1,12.59,236,601.11,257,68.99,69.07,13.89,60.3,9.02,186,421.16,200,78.0,78.1,13.69,65.1,80.1,359.0,360.0,16.0,314.0,16.0,303.0,310.0,290.0,268.0,239.5,245.0,63.3
-0.013,19.633599999999998,11.54,200,963.0,247,72.1,72.5,10.48,75.1,12.59,236,601.11,257,68.99,69.08,13.85,60.3,9.02,186,421.16,200,78.0,78.1,13.65,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.5,245.0,63.3
-0.012,19.613199999999996,11.54,200,963.0,247,72.1,72.4,10.45,75.1,12.59,236,601.11,257,68.99,69.09,13.95,60.3,9.02,186,421.16,200,78.0,78.1,13.67,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.5,245.0,63.3
-0.011,19.609199999999994,11.54,200,963.0,247,72.1,72.4,10.48,75.1,12.59,236,601.11,257,68.99,69.06,13.92,60.4,9.02,186,421.16,200,78.0,78.1,13.61,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.5,245.0,63.3
-0.012,19.613199999999996,11.54,200,963.0,247,72.1,72.4,10.52,75.1,12.59,236,601.11,257,69.0,69.06,13.92,60.4,9.02,186,421.16,200,78.0,78.1,13.57,65.1,80.1,359.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,268.0,239.5,245.0,63.3
-0.012,19.628799999999995,11.54,200,963.0,247,72.1,72.4,10.52,75.0,12.59,236,601.11,257,68.99,69.07,13.94,60.4,9.02,186,421.16,200,78.0,78.2,13.79,65.1,80.1,359.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.5,245.0,63.3
-0.012,19.631999999999994,11.54,200,963.0,247,72.1,72.3,10.52,75.0,12.59,236,601.11,257,69.01,69.08,13.95,60.3,9.02,186,421.16,200,78.0,78.2,13.81,65.1,80.1,360.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.014,19.658799999999992,11.54,200,963.0,247,72.1,72.3,10.45,75.0,12.59,236,601.11,257,68.97,69.07,13.91,60.3,9.02,186,421.16,200,78.0,78.2,13.74,65.1,80.0,360.0,360.0,19.0,314.0,19.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.014,19.660399999999992,11.54,200,963.0,247,72.1,72.3,10.45,75.0,12.59,236,601.11,257,68.97,69.1,13.91,60.2,9.02,186,421.16,200,78.0,78.2,13.52,65.1,80.0,360.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.014,19.659599999999994,11.54,200,963.0,247,72.1,72.3,10.52,75.0,12.59,236,601.11,257,69.01,69.09,13.9,60.1,9.02,186,421.16,200,78.0,78.2,13.67,65.1,80.0,360.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.014,19.660384615384608,11.54,200,963.0,247,72.1,72.2,10.52,75.0,12.59,236,601.11,257,68.99,69.0,13.92,60.1,9.02,186,421.16,200,78.0,78.2,13.87,65.1,80.0,360.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.013,19.65038461538461,11.54,200,963.0,247,72.1,72.2,10.48,75.0,12.59,236,601.11,257,68.97,69.1,13.94,60.0,9.02,186,421.16,200,78.0,78.2,13.77,65.1,80.0,360.0,360.0,18.0,314.0,18.0,303.0,309.9,290.0,268.0,239.6,245.0,63.3
-0.013,19.646538461538455,11.54,200,963.0,247,72.1,72.2,10.52,75.0,12.59,236,601.11,257,69.0,69.08,13.91,59.9,9.02,186,421.16,200,78.0,78.2,13.66,65.1,80.0,360.0,360.0,17.0,314.0,17.0,303.0,309.9,290.0,268.0,239.6,245.0,63.3
-0.014,19.652307692307684,11.54,200,963.0,247,72.1,72.2,10.45,75.0,12.59,236,601.11,257,68.99,69.09,13.86,59.9,9.02,186,421.16,200,78.0,78.2,13.55,65.1,80.0,360.0,360.0,16.0,314.0,16.0,303.0,309.9,290.0,268.0,239.6,245.0,63.3
-0.014,19.669629629629622,11.54,200,963.0,247,72.1,72.1,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.92,59.8,9.02,186,421.16,200,78.0,78.2,13.54,65.1,80.0,360.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.013,19.636538461538457,11.54,200,963.0,247,72.1,72.1,10.48,75.0,12.59,236,601.11,257,68.97,69.06,13.91,59.7,9.02,186,421.16,200,78.0,78.2,13.69,65.1,80.0,360.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.013,19.649615384615377,11.54,200,963.0,247,72.1,72.0,10.52,75.0,12.59,236,601.11,257,69.01,69.1,13.87,59.7,9.02,186,421.16,200,78.0,78.1,13.69,65.1,80.0,360.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.013,19.632692307692302,11.54,200,963.0,247,72.1,72.0,10.42,75.0,12.59,236,601.11,257,69.0,69.08,13.93,59.7,9.02,186,421.16,200,78.0,78.1,13.75,65.1,80.0,360.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.013,19.633076923076917,11.54,200,963.0,247,72.1,72.0,10.52,75.0,12.59,236,601.11,257,68.97,69.09,13.92,59.6,9.02,186,421.16,200,78.0,78.1,13.65,65.1,80.1,360.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
-0.013,19.635555555555552,11.54,200,963.0,247,72.1,72.02102384,10.53516895,75.0,12.59,236,601.11,257,68.97,69.09,13.85,59.6,9.02,186,421.16,200,78.0,78.1,13.62,65.1,80.14327714,360.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,268.0,239.6,245.0,63.3
