Stage2.Measurement11.DV_ErrorRate,Stage2.Output.Measurement11.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual
0.136,4.880000000000001,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.92,59.6,9.02,186,421.16,200,78.3,78.2,13.66,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.135,4.886666666666668,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.98,68.95,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.79,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.134,4.890625000000001,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,69.01,69.11,13.86,59.6,9.02,186,421.16,200,78.3,78.2,13.75,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.133,4.895882352941178,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.07,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.64,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.133,4.900555555555557,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.89,59.6,9.02,186,421.16,200,78.3,78.2,13.6,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.133,4.901052631578948,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.134,4.895500000000001,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.9,59.7,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.134,4.891904761904763,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.89,59.8,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.135,4.890000000000001,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.1,13.91,59.8,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.134,4.89304347826087,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.09,13.9,59.9,9.02,186,421.16,200,78.3,78.2,13.68,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.133,4.895833333333333,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.98,69.09,13.9,60.0,9.02,186,421.16,200,78.3,78.2,13.75,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.134,4.8919999999999995,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.96,69.05,13.87,60.1,9.02,186,421.16,200,78.3,78.2,13.53,65.2,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.135,4.889600000000001,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.08,13.93,60.2,9.02,186,421.16,200,78.3,78.2,13.7,65.2,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.135,4.886923076923077,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.94,60.2,9.02,186,421.16,200,78.3,78.2,13.75,65.2,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.14,4.860000000000003,11.54,200,963.0,247,72.3,72.4,10.45,75.1,12.59,236,601.11,257,69.01,69.53,13.86,59.7,9.02,186,421.16,200,78.0,77.9,13.68,65.1,80.0,359.0,360.0,18.0,314.0,18.0,303.0,310.0,289.9,266.8,238.8,245.0,63.8
0.132,4.905000000000001,11.54,200,963.0,247,72.3,72.5,10.48,75.1,12.59,236,601.11,257,68.98,69.3,13.93,60.2,9.02,186,421.16,200,78.1,78.0,13.58,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.8,238.8,245.0,63.8
0.133,4.900000000000001,11.54,200,963.0,247,72.2,72.5,10.55,75.1,12.59,236,601.11,257,68.98,69.22,13.86,60.3,9.02,186,421.16,200,78.1,78.0,13.75,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.8,238.8,245.0,63.7
0.132,4.902500000000001,11.54,200,963.0,247,72.2,72.5,10.45,75.1,12.59,236,601.11,257,68.97,69.21,13.87,60.3,9.02,186,421.16,200,78.1,78.0,13.8,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.8,238.8,245.0,63.7
0.134,4.894,11.54,200,963.0,247,72.2,72.5,10.48,75.1,12.59,236,601.11,257,68.99,69.22,13.85,60.4,9.02,186,421.16,200,78.1,78.1,13.71,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.9,238.8,245.1,63.7
0.132,4.901666666666667,11.54,200,963.0,247,72.2,72.6,10.52,75.1,12.59,236,601.11,257,68.98,69.24,13.92,60.4,9.02,186,421.16,200,78.1,78.1,13.46,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.9,238.8,245.1,63.7
0.131,4.908571428571429,11.54,200,963.0,247,72.2,72.6,10.52,75.1,12.59,236,601.11,257,68.99,69.1,13.95,60.2,9.02,186,421.16,200,78.1,78.1,13.73,65.1,80.0,360.0,360.0,19.0,314.0,19.0,303.0,310.0,290.0,266.9,238.9,245.1,63.7
0.13,4.913750000000001,11.54,200,963.0,247,72.2,72.6,10.48,75.1,12.59,236,601.11,257,68.97,69.05,13.87,60.1,9.02,186,421.16,200,78.1,78.1,13.79,65.1,80.0,360.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,266.9,238.9,245.1,63.7
0.13,4.913333333333335,11.54,200,963.0,247,72.2,72.6,10.45,75.1,12.59,236,601.11,257,69.0,69.09,13.89,60.0,9.02,186,421.16,200,78.1,78.1,13.52,65.1,80.0,360.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,266.9,238.9,245.0,63.7
0.13,4.917000000000002,11.54,200,963.0,247,72.1,72.6,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.85,59.7,9.02,186,421.16,200,78.0,78.2,13.67,65.1,80.0,360.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,267.0,238.9,245.1,63.6
0.128,4.926000000000002,11.54,200,963.0,247,72.1,72.6,10.52,75.1,12.59,236,601.11,257,68.97,69.05,13.93,59.6,9.02,186,421.16,200,78.0,78.2,13.57,65.1,80.0,360.0,360.0,16.0,314.0,16.0,303.0,310.0,290.0,267.0,238.9,245.1,63.6
0.129,4.919090909090911,11.54,200,963.0,247,72.1,72.5,10.52,75.1,12.59,236,601.11,257,68.97,69.04,13.9,59.6,9.02,186,421.16,200,78.0,78.1,13.45,65.1,80.0,360.0,361.0,17.0,314.0,17.0,303.0,310.1,290.0,267.1,238.9,245.0,63.6
0.13,4.915454545454548,11.54,200,963.0,247,72.1,72.5,10.55,75.1,12.59,236,601.11,257,68.97,69.04,13.92,59.7,9.02,186,421.16,200,78.0,78.1,13.61,65.1,80.0,360.0,361.0,17.0,314.0,17.0,303.0,310.1,290.0,267.1,238.9,245.0,63.6
0.13,4.916666666666669,11.54,200,963.0,247,72.1,72.5,10.52,75.1,12.59,236,601.11,257,69.0,69.07,13.87,59.7,9.02,186,421.16,200,78.0,78.0,13.81,65.1,80.1,360.0,361.0,17.0,314.0,17.0,303.0,310.1,290.0,267.1,238.9,245.0,63.6
0.154,4.778832027400002,11.54,200,963.0,247,72.1,72.5,10.55,75.1,12.59,236,601.11,257,68.98,69.06,13.89,60.0,9.02,186,421.16,200,78.0,78.02174866,13.72888645,65.1,80.1,361.4773659,360.9999991,16.82708104,315.005277,16.82708104,303.0,310.1,290.0,267.2,238.9,245.0,63.6
0.155,4.774832027400001,11.54,200,963.0,247,72.1,72.5,10.52,75.1,12.59,236,601.11,257,68.98,69.05,13.93,60.0,9.02,186,421.16,200,78.0,78.0,13.71,65.1,80.1,361.0,361.0,17.0,315.0,17.0,303.0,310.1,290.0,267.2,238.9,244.9,63.6
0.153,4.788029115818183,11.54,200,963.0,247,72.1,72.4,10.52,75.1,12.59,236,601.11,257,68.99,69.04,13.87,60.2,9.02,186,421.16,200,78.0,77.9,13.63,65.1,80.1,360.0,361.0,18.0,315.0,18.0,303.0,310.0,290.0,267.2,238.9,244.9,63.5
0.151,4.7990266895000016,11.54,200,963.0,247,72.1,72.4,10.48,75.1,12.59,236,601.11,257,69.01,69.07,13.89,60.2,9.02,186,421.16,200,78.0,77.9,13.47,65.1,80.1,361.0,361.0,18.0,314.0,18.0,303.0,310.0,290.0,267.2,238.9,244.9,63.5
0.154,4.781665479454547,11.54,200,963.0,247,72.1,72.3,10.42,75.1,12.59,236,601.11,257,69.01,69.09,13.86,60.4,9.02,186,421.16,200,78.0,77.8,13.94,65.1,80.0,361.0,361.0,16.0,314.0,16.0,303.0,310.0,289.9,267.3,238.9,244.9,63.5
0.152,4.792360022833335,11.54,200,963.0,247,72.1,72.3,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.86,60.4,9.02,186,421.16,200,78.0,77.8,13.69,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,244.9,63.5
0.151,4.794860022833334,11.54,200,963.0,247,72.1,72.3,10.58,75.1,12.59,236,601.11,257,68.97,69.09,13.92,60.4,9.02,186,421.16,200,78.0,77.8,13.84,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,244.9,63.5
0.149,4.806024636461539,11.54,200,963.0,247,72.1,72.3,10.52,75.1,12.59,236,601.11,257,68.98,69.09,13.93,60.4,9.02,186,421.16,200,78.0,77.8,13.67,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,244.9,63.5
0.147,4.818451448142858,11.54,200,963.0,247,72.1,72.3,10.52,75.1,12.59,236,601.11,257,69.0,69.08,13.85,60.3,9.02,186,421.16,200,78.0,77.8,13.68,65.1,80.0,361.0,361.0,16.0,314.0,16.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.146,4.826554684933334,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,68.99,69.0,13.93,60.3,9.02,186,421.16,200,78.0,77.8,13.76,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.144,4.838645017125001,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.87,60.3,9.02,186,421.16,200,78.0,77.8,13.76,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.142,4.848724722000001,11.54,200,963.0,247,72.1,72.2,10.52,75.1,12.59,236,601.11,257,69.0,69.06,13.9,60.2,9.02,186,421.16,200,78.0,77.9,13.69,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.142,4.849312957294118,11.54,200,963.0,247,72.1,72.2,10.55,75.1,12.59,236,601.11,257,68.97,69.05,13.96,60.1,9.02,186,421.16,200,78.0,77.9,13.51,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.142,4.850489427882353,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,69.01,69.06,13.85,59.9,9.02,186,421.16,200,78.0,77.9,13.75,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,267.4,239.0,245.0,63.5
0.14,4.857128904111111,11.54,200,963.0,247,72.1,72.1,10.52,75.1,12.59,236,601.11,257,68.97,69.04,13.94,59.9,9.02,186,421.16,200,78.0,77.9,13.77,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,267.4,239.0,245.0,63.5
0.139,4.862543172315789,11.54,200,963.0,247,72.1,72.1,10.52,75.1,12.59,236,601.11,257,68.95,69.05,13.87,59.8,9.02,186,421.16,200,78.0,77.9,13.82,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,267.4,239.0,245.0,63.5
0.14,4.861665898470588,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,68.99,69.06,13.93,59.7,9.02,186,421.16,200,78.0,77.9,13.72,65.1,80.0,361.0,361.0,17.0,315.0,17.0,303.0,310.0,290.0,267.4,239.0,245.0,63.5
0.124,4.948823529411764,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.92,59.7,9.02,186,421.16,200,78.0,77.9,13.53,65.1,80.0,361.0,361.0,17.0,315.0,17.0,303.0,310.0,290.0,267.4,239.0,245.1,63.5
0.124,4.949999999999999,11.54,200,963.0,247,72.1,71.8,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.9,59.7,9.02,186,421.16,200,78.0,77.9,13.51,65.1,80.0,361.0,361.0,17.0,315.0,17.0,303.0,310.0,290.0,267.4,239.0,245.1,63.5
0.124,4.948333333333333,11.54,200,963.0,247,72.1,71.8,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.92,59.7,9.02,186,421.16,200,78.0,78.0,13.63,65.1,80.0,361.0,361.0,17.0,315.0,17.0,302.0,310.0,290.0,267.4,239.0,245.1,63.5
0.124,4.949999999999999,11.54,200,963.0,247,72.1,71.8,10.52,75.1,12.59,236,601.11,257,68.98,69.05,13.95,59.8,9.02,186,421.16,200,78.0,78.0,13.49,65.1,80.0,361.0,361.0,18.0,315.0,18.0,302.0,310.0,290.0,267.4,239.1,245.1,63.4
0.123,4.957777777777777,11.54,200,963.0,247,72.1,71.7,10.48,75.1,12.59,236,601.11,257,68.99,69.06,13.86,60.0,9.02,186,421.16,200,78.0,78.0,13.64,65.1,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.0,267.4,239.1,245.1,63.4
0.123,4.95578947368421,11.54,200,963.0,247,72.1,71.7,10.48,75.1,12.59,236,601.11,257,68.99,69.08,13.87,60.1,9.02,186,421.16,200,78.0,78.0,13.7,65.1,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.0,267.4,239.1,245.1,63.4
0.123,4.956315789473685,11.54,200,963.0,247,72.1,71.7,10.48,75.1,12.59,236,601.11,257,68.99,69.05,13.89,60.1,9.02,186,421.16,200,78.0,78.0,13.75,65.1,80.0,361.0,360.0,18.0,315.0,18.0,302.0,310.0,290.1,267.4,239.1,245.1,63.4
0.122,4.9584210526315795,11.54,200,963.0,247,72.1,71.7,10.52,75.1,12.59,236,601.11,257,68.99,69.09,13.89,60.2,9.02,186,421.16,200,78.0,78.0,13.73,65.1,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.4,239.1,245.1,63.4
0.122,4.962777777777778,11.54,200,963.0,247,72.1,71.6,10.52,75.1,12.59,236,601.11,257,68.97,69.05,13.86,60.3,9.02,186,421.16,200,78.0,78.0,13.68,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.122,4.961666666666667,11.54,200,963.0,247,72.1,71.6,10.39,75.1,12.59,236,601.11,257,68.97,69.08,13.9,60.3,9.02,186,421.16,200,78.0,78.1,13.74,65.0,80.0,361.0,360.0,18.0,315.0,18.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.122,4.962777777777777,11.54,200,963.0,247,72.1,71.6,10.48,75.1,12.59,236,601.11,257,69.01,69.04,13.92,60.3,9.02,186,421.16,200,78.0,78.1,13.7,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.122,4.959444444444444,11.54,200,963.0,247,72.1,71.6,10.52,75.1,12.59,236,601.11,257,69.0,69.08,13.93,60.4,9.02,186,421.16,200,78.0,78.1,13.64,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.123,4.956666666666666,11.54,200,963.0,247,72.1,71.6,10.55,75.1,12.59,236,601.11,257,68.97,69.08,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.59,65.0,80.0,361.0,360.0,18.0,315.0,18.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.123,4.956666666666666,11.54,200,963.0,247,72.2,71.5,10.52,75.1,12.59,236,601.11,257,69.0,69.09,13.87,60.4,9.02,186,421.16,200,78.0,78.1,13.77,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.123,4.956842105263156,11.54,200,963.0,247,72.2,71.5,10.48,75.1,12.59,236,601.11,257,69.01,69.09,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.93,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.123,4.956999999999999,11.54,200,963.0,247,72.2,71.5,10.42,75.1,12.59,236,601.11,257,68.97,69.06,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.65,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.2,245.1,63.4
0.123,4.954499999999999,11.54,200,963.0,247,72.2,71.5,10.48,75.1,12.59,236,601.11,257,68.98,69.09,13.93,60.4,9.02,186,421.16,200,78.0,78.1,13.62,65.0,80.0,361.0,360.0,18.0,315.0,18.0,302.0,310.0,290.1,267.5,239.2,245.1,63.4
0.124,4.951999999999999,11.54,200,963.0,247,72.2,71.5,10.58,75.1,12.59,236,601.11,257,68.96,69.05,13.94,60.4,9.02,186,421.16,200,78.0,78.1,13.62,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.1,63.4
0.123,4.952499999999999,11.54,200,963.0,247,72.2,71.4,10.52,75.1,12.59,236,601.11,257,68.98,69.06,13.94,60.2,9.02,186,421.16,200,78.0,78.1,13.78,65.0,80.0,361.0,359.0,18.0,315.0,18.0,302.0,310.0,290.0,267.5,239.2,245.0,63.4
0.124,4.95095238095238,11.54,200,963.0,247,72.2,71.4,10.52,75.1,12.59,236,601.11,257,68.98,69.07,13.95,60.1,9.02,186,421.16,200,78.0,78.1,13.61,65.0,80.0,361.0,359.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.0,63.4
0.123,4.954999999999999,11.54,200,963.0,247,72.2,71.4,10.58,75.1,12.59,236,601.11,257,68.97,69.08,13.9,60.0,9.02,186,421.16,200,78.0,78.1,13.68,65.0,80.0,361.0,359.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.0,63.5
0.123,4.955217391304347,11.54,200,963.0,247,72.2,71.4,10.45,75.1,12.59,236,601.11,257,68.99,69.08,13.86,60.0,9.02,186,421.16,200,78.0,78.2,13.76,65.0,80.0,361.0,359.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.0,63.5
0.123,4.95625,11.54,200,963.0,247,72.2,71.4,10.52,75.1,12.59,236,601.11,257,69.0,69.07,13.87,59.9,9.02,186,421.16,200,78.0,78.2,13.73,65.0,80.0,361.0,359.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.0,63.5
0.123,4.954999999999999,11.54,200,963.0,247,72.2,71.4,10.42,75.1,12.59,236,601.11,257,68.97,69.04,13.87,59.8,9.02,186,421.16,200,78.0,78.2,13.61,65.0,80.0,361.0,359.0,18.0,315.0,18.0,302.0,310.0,290.0,267.5,239.2,245.0,63.5
