Stage2.Measurement1.DV_ErrorRate,Stage2.Output.Measurement1.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual
0.566,5.084999999999999,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.08,13.87,59.8,9.02,186,421.16,200,78.4,78.1,13.65,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.56,5.1472727272727266,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.09,13.89,59.7,9.02,186,421.16,200,78.4,78.1,13.74,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.558,5.172499999999999,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.9,59.7,9.02,186,421.16,200,78.4,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.555,5.211666666666666,11.54,200,963.0,247,71.9,72.7,10.45,75.1,12.59,236,601.11,257,68.99,69.0,13.86,59.7,9.02,186,421.16,200,78.4,78.2,13.68,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.543,5.3476923076923075,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.07,13.84,59.6,9.02,186,421.16,200,78.4,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.546,5.311428571428571,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.09,13.93,59.6,9.02,186,421.16,200,78.4,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.547,5.303333333333333,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.98,68.95,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.79,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.546,5.311249999999999,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,69.01,69.11,13.86,59.6,9.02,186,421.16,200,78.3,78.2,13.75,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.547,5.301176470588235,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.07,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.64,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.548,5.292222222222222,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.89,59.6,9.02,186,421.16,200,78.3,78.2,13.6,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.551,5.257368421052631,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.94,60.2,9.02,186,421.16,200,78.3,78.2,13.75,65.2,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.552,5.25,11.54,200,963.0,247,72.1,72.3,10.52,75.1,12.59,236,601.11,257,68.98,69.07,13.86,59.7,9.02,186,421.16,200,78.3,77.9,13.82,65.2,80.0,360.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,264.9,237.9,244.9,64.7
0.545,5.33,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,69.01,69.11,13.86,59.9,9.02,186,421.16,200,78.3,77.9,13.67,65.2,80.0,361.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,264.9,237.9,244.9,64.7
0.561,5.1433333333333335,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,69.01,69.07,13.9,60.0,9.02,186,421.16,200,78.3,77.9,13.76,65.2,80.0,360.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,264.9,238.0,245.0,64.7
0.571,5.025,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,68.96,69.05,13.91,60.1,9.02,186,421.16,200,78.3,78.0,13.82,65.2,80.0,360.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,264.9,238.0,245.0,64.7
0.576,4.968000000000001,11.54,200,963.0,247,72.1,72.2,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.85,60.1,9.02,186,421.16,200,78.3,78.0,13.65,65.2,80.0,360.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,264.9,238.0,245.1,64.7
0.569,5.046666666666668,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.91,60.2,9.02,186,421.16,200,78.3,78.0,13.7,65.2,80.0,360.0,361.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.564,5.102857142857144,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.91,60.3,9.02,186,421.16,200,78.3,78.0,13.7,65.2,80.0,360.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.563,5.112500000000001,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,69.0,69.07,13.94,60.3,9.02,186,421.16,200,78.3,78.0,13.61,65.2,80.0,360.0,361.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.567,5.067777777777779,11.54,200,963.0,247,72.1,72.0,10.48,75.1,12.59,236,601.11,257,68.97,69.09,13.89,60.4,9.02,186,421.16,200,78.3,78.0,13.75,65.2,80.0,360.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.569,5.046000000000001,11.54,200,963.0,247,72.1,72.0,10.52,75.1,12.59,236,601.11,257,68.98,69.06,13.93,60.4,9.02,186,421.16,200,78.3,78.0,13.57,65.2,80.0,360.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.57,5.038181818181819,11.54,200,963.0,247,72.1,72.0,10.52,75.1,12.59,236,601.11,257,68.99,69.07,13.87,60.4,9.02,186,421.16,200,78.3,78.0,13.66,65.2,80.0,360.0,361.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.0,64.7
0.57,5.0375000000000005,11.54,200,963.0,247,72.1,72.0,10.52,75.1,12.59,236,601.11,257,69.01,69.07,13.9,60.4,9.02,186,421.16,200,78.3,78.0,13.73,65.2,80.0,360.0,361.0,16.0,313.0,16.0,304.0,310.0,290.0,265.0,238.0,245.0,64.7
0.571,5.026153846153846,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,68.99,69.08,13.85,60.3,9.02,186,421.16,200,78.3,78.1,13.79,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.0,64.7
0.57,5.0321428571428575,11.54,200,963.0,247,72.1,71.9,10.45,75.1,12.59,236,601.11,257,68.97,69.06,13.86,60.3,9.02,186,421.16,200,78.3,78.1,13.79,65.2,80.0,359.0,361.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.0,64.7
0.568,5.053333333333333,11.54,200,963.0,247,72.1,71.9,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.87,60.3,9.02,186,421.16,200,78.3,78.1,13.74,65.2,80.0,359.0,361.0,17.0,313.0,17.0,304.0,309.9,290.0,265.0,238.0,245.0,64.7
0.567,5.0718749999999995,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,68.96,69.07,13.92,60.2,9.02,186,421.16,200,78.3,78.1,13.71,65.2,80.0,359.0,361.0,18.0,313.0,18.0,304.0,310.0,290.0,265.0,238.0,245.0,64.7
0.566,5.079411764705882,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.93,60.1,9.02,186,421.16,200,78.3,78.1,13.79,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.0,64.7
0.567,5.068888888888889,11.54,200,963.0,247,72.1,71.8,10.48,75.1,12.59,236,601.11,257,68.98,69.09,13.9,60.1,9.02,186,421.16,200,78.3,78.1,13.53,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.1,238.0,245.0,64.7
0.566,5.08578947368421,11.54,200,963.0,247,72.1,71.8,10.45,75.1,12.59,236,601.11,257,68.97,69.09,13.91,59.9,9.02,186,421.16,200,78.3,78.1,13.72,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.1,238.0,245.0,64.7
0.565,5.0954999999999995,11.54,200,963.0,247,72.2,71.8,10.48,75.1,12.59,236,601.11,257,68.95,68.74,13.93,59.9,9.02,186,421.16,200,78.3,78.1,13.57,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.1,238.0,245.0,64.7
0.566,5.078571428571428,11.54,200,963.0,247,72.2,71.8,10.48,75.1,12.59,236,601.11,257,68.97,69.05,13.91,59.8,9.02,186,421.16,200,78.3,78.1,13.5,65.2,80.0,359.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,265.1,238.1,245.0,64.7
0.567,5.071363636363636,11.54,200,963.0,247,72.2,71.8,10.45,75.1,12.59,236,601.11,257,68.97,69.02,13.84,59.8,9.02,186,421.16,200,78.3,78.1,13.61,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.1,238.1,245.0,64.7
0.567,5.07391304347826,11.54,200,963.0,247,72.2,71.7,10.48,75.1,12.59,236,601.11,257,69.0,69.06,13.85,59.8,9.02,186,421.16,200,78.3,78.1,13.76,65.2,80.0,359.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,265.1,238.1,245.0,64.7
0.566,5.076666666666666,11.54,200,963.0,247,72.2,71.7,10.52,75.1,12.59,236,601.11,257,68.96,69.05,13.85,59.7,9.02,186,421.16,200,78.3,78.1,13.68,65.2,80.0,359.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,265.1,238.1,245.0,64.7
0.569,5.041666666666666,11.54,200,963.0,247,72.2,71.7,10.48,75.1,12.59,236,601.11,257,69.0,69.07,13.9,59.7,9.02,186,421.16,200,78.3,78.1,13.69,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.1,238.1,245.0,64.7
0.569,5.0428,11.54,200,963.0,247,72.2,71.7,10.55,75.1,12.59,236,601.11,257,68.99,69.24,13.94,59.7,9.02,186,421.16,200,78.3,78.1,13.78,65.2,80.0,359.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,265.1,238.1,245.0,64.7
0.57,5.035769230769231,11.54,200,963.0,247,72.2,71.7,10.45,75.1,12.59,236,601.11,257,68.97,69.12,13.84,59.7,9.02,186,421.16,200,78.3,78.2,13.79,65.2,80.0,359.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,265.1,238.1,245.0,64.7
0.57,5.038461538461538,11.54,200,963.0,247,72.2,71.7,10.52,75.1,12.59,236,601.11,257,69.01,69.34,13.89,59.7,9.02,186,421.16,200,78.3,78.2,13.71,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.2,238.1,245.0,64.6
0.569,5.043846153846155,11.54,200,963.0,247,72.2,71.7,10.55,75.1,12.59,236,601.11,257,68.97,69.41,13.86,59.7,9.02,186,421.16,200,78.3,78.2,13.64,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.2,238.1,245.0,64.6
0.568,5.054615384615385,11.54,200,963.0,247,72.2,71.7,10.45,75.1,12.59,236,601.11,257,68.98,69.54,13.87,59.7,9.02,186,421.16,200,78.3,78.2,13.56,65.2,80.0,359.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,265.2,238.1,245.0,64.6
0.568,5.056153846153847,11.54,200,963.0,247,72.2,71.6,10.52,75.1,12.59,236,601.11,257,68.99,69.62,13.89,59.7,9.02,186,421.16,200,78.3,78.2,13.76,65.2,80.0,359.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.2,238.1,245.0,64.6
0.572,5.0152,11.54,200,963.0,247,72.2,71.6,10.55,75.1,12.59,236,601.11,257,69.0,69.61,13.89,59.9,9.02,186,421.16,200,78.3,78.2,13.52,65.2,80.0,359.0,362.0,18.0,313.0,18.0,303.0,310.0,290.0,265.2,238.1,245.0,64.6
0.568,5.058095238095239,11.54,200,963.0,247,72.2,71.6,10.52,75.1,12.59,236,601.11,257,68.97,69.59,13.91,60.3,9.02,186,421.16,200,78.3,78.1,13.65,65.2,80.1,359.0,361.0,17.0,313.0,17.0,303.0,310.0,290.0,265.2,238.1,245.0,64.6
0.565,5.090476190476192,11.54,200,963.0,247,72.2,71.6,10.48,75.1,12.59,236,601.11,257,68.98,69.58,13.93,60.3,9.02,186,421.16,200,78.3,78.1,13.81,65.2,80.1,359.0,361.0,16.0,313.0,16.0,303.0,310.0,290.0,265.2,238.2,245.0,64.6
0.57,5.035882352941179,11.54,200,963.0,247,72.2,71.6,10.48,75.0,12.59,236,601.11,257,68.95,69.5,13.92,60.4,9.02,186,421.16,200,78.3,78.0,13.71,65.2,80.1,359.0,361.0,17.0,313.0,17.0,302.0,310.0,290.0,265.3,238.2,245.0,64.6
0.575,4.976875000000002,11.54,200,963.0,247,72.2,71.6,10.48,75.1,12.59,236,601.11,257,68.99,69.41,13.91,60.4,9.02,186,421.16,200,78.3,77.9,13.76,65.2,80.1,360.0,361.0,17.0,313.0,17.0,302.0,310.0,290.1,265.3,238.2,245.0,64.6
0.575,4.9718750000000025,11.54,200,963.0,247,72.2,71.6,10.48,75.1,12.59,236,601.11,257,68.97,69.41,13.93,60.3,9.02,186,421.16,200,78.3,77.9,13.53,65.2,80.1,360.0,361.0,16.0,313.0,16.0,302.0,310.0,290.1,265.3,238.2,245.0,64.6
0.576,4.966875000000003,11.54,200,963.0,247,72.2,71.6,10.48,75.0,12.59,236,601.11,257,68.97,69.3,13.91,60.3,9.02,186,421.16,200,78.3,77.9,13.69,65.2,80.1,360.0,361.0,18.0,313.0,18.0,302.0,310.0,290.1,265.3,238.2,245.0,64.6
0.578,4.936250000000003,11.54,200,963.0,247,72.2,71.6,10.48,75.0,12.59,236,601.11,257,69.01,69.33,13.9,60.2,9.02,186,421.16,200,78.3,77.9,13.6,65.2,80.1,360.0,361.0,17.0,313.0,17.0,302.0,310.0,290.1,265.4,238.2,245.0,64.6
0.579,4.930625000000003,11.54,200,963.0,247,72.2,71.6,10.48,75.1,12.59,236,601.11,257,69.0,69.3,13.9,60.1,9.02,186,421.16,200,78.3,77.9,13.56,65.2,80.1,360.0,360.0,16.0,313.0,16.0,302.0,310.0,290.1,265.4,238.2,245.0,64.5
0.58,4.921250000000002,11.54,200,963.0,247,72.1,71.6,10.52,75.0,12.59,236,601.11,257,68.96,69.22,13.92,60.1,9.02,186,421.16,200,78.3,77.9,13.75,65.2,80.1,360.0,360.0,16.0,313.0,16.0,302.0,310.0,290.1,265.4,238.2,245.0,64.5
0.58,4.921875000000003,11.54,200,963.0,247,72.1,71.6,10.45,75.0,12.59,236,601.11,257,68.99,69.22,13.87,60.0,9.02,186,421.16,200,78.3,77.9,13.76,65.2,80.1,360.0,360.0,16.0,313.0,16.0,302.0,310.0,290.1,265.4,238.2,245.0,64.5
0.579,4.935625000000003,11.54,200,963.0,247,72.1,71.6,10.48,75.0,12.59,236,601.11,257,68.97,69.21,13.86,59.9,9.02,186,421.16,200,78.3,77.9,13.61,65.2,80.1,360.0,360.0,17.0,313.0,17.0,302.0,310.0,290.1,265.4,238.2,245.0,64.5
0.578,4.943125000000003,11.54,200,963.0,247,72.1,71.6,10.45,75.0,12.59,236,601.11,257,68.97,69.08,13.9,59.9,9.02,186,421.16,200,78.3,77.9,13.7,65.2,80.1,360.0,360.0,18.0,313.0,18.0,302.0,310.0,290.1,265.4,238.2,245.0,64.5
0.578,4.945625000000003,11.54,200,963.0,247,72.1,71.6,10.45,75.0,12.59,236,601.11,257,68.98,69.08,13.92,59.8,9.02,186,421.16,200,78.3,77.9,13.74,65.2,80.1,360.0,360.0,17.0,314.0,17.0,302.0,310.0,290.0,265.4,238.2,245.0,64.5
0.577,4.956875000000003,11.54,200,963.0,247,72.1,71.6,10.39,75.0,12.59,236,601.11,257,68.97,69.06,13.93,59.8,9.02,186,421.16,200,78.3,77.9,13.74,65.2,80.1,360.0,360.0,17.0,314.0,17.0,302.0,310.0,290.0,265.4,238.2,244.9,64.5
0.576,4.9666666666666694,11.54,200,963.0,247,72.1,71.6,10.45,75.0,12.59,236,601.11,257,69.01,69.07,13.93,59.6,9.02,186,421.16,200,78.3,77.9,13.65,65.2,80.1,360.0,360.0,16.0,314.0,16.0,302.0,310.0,290.0,265.5,238.2,244.8,64.5
0.577,4.950625000000002,11.54,200,963.0,247,72.1,71.6,10.45,75.0,12.59,236,601.11,257,68.99,69.09,13.91,59.6,9.02,186,421.16,200,78.3,77.9,13.61,65.2,80.1,360.0,360.0,16.0,314.0,16.0,302.0,310.0,290.0,265.5,238.2,244.8,64.5
0.578,4.936470588235296,11.54,200,963.0,247,72.1,71.6,10.52,75.0,12.59,236,601.11,257,68.98,69.09,13.87,59.6,9.02,186,421.16,200,78.3,77.9,13.45,65.2,80.1,360.0,360.0,17.0,314.0,17.0,302.0,310.1,290.0,265.5,238.2,244.7,64.5
0.583,4.88058823529412,11.54,200,963.0,247,72.1,71.7,10.45,75.0,12.59,236,601.11,257,68.99,69.09,13.9,59.8,9.02,186,421.16,200,78.3,77.9,13.51,65.2,80.0,360.0,359.0,17.0,314.0,17.0,302.0,310.0,290.0,265.5,238.3,244.8,64.5
0.588,4.824705882352943,11.54,200,963.0,247,72.1,71.7,10.45,75.0,12.59,236,601.11,257,68.97,69.07,13.93,59.8,9.02,186,421.16,200,78.3,77.9,13.59,65.2,80.0,360.0,359.0,17.0,314.0,17.0,302.0,310.0,290.0,265.5,238.3,244.8,64.5
0.586,4.85277777777778,11.54,200,963.0,247,72.1,71.7,10.52,75.0,12.59,236,601.11,257,68.98,69.06,13.91,59.9,9.02,186,421.16,200,78.3,77.9,13.76,65.2,80.0,360.0,359.0,19.0,314.0,19.0,302.0,310.0,290.0,265.5,238.3,244.8,64.5
0.584,4.867894736842107,11.54,200,963.0,247,72.1,71.7,10.45,75.0,12.59,236,601.11,257,68.98,69.06,13.86,60.0,9.02,186,421.16,200,78.3,77.9,13.87,65.2,80.0,360.0,359.0,17.0,314.0,17.0,302.0,310.0,290.0,265.5,238.3,244.8,64.5
0.584,4.872105263157897,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,68.97,69.08,13.85,60.3,9.02,186,421.16,200,78.3,78.0,13.72,65.2,80.0,360.0,359.0,17.0,314.0,17.0,302.0,310.0,290.0,265.5,238.3,244.9,64.5
0.584,4.876315789473686,11.54,200,963.0,247,72.1,71.8,10.42,75.0,12.59,236,601.11,257,69.01,69.09,13.9,60.3,9.02,186,421.16,200,78.3,78.0,13.62,65.2,80.0,360.0,359.0,17.0,314.0,17.0,302.0,309.9,290.0,265.5,238.3,245.0,64.4
0.582,4.8947368421052655,11.54,200,963.0,247,72.1,71.8,10.55,75.0,12.59,236,601.11,257,68.98,69.09,13.91,60.3,9.02,186,421.16,200,78.3,78.0,13.64,65.2,80.0,360.0,359.0,16.0,314.0,16.0,302.0,309.9,290.0,265.5,238.3,245.0,64.4
0.581,4.903684210526318,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,68.99,69.07,13.92,60.4,9.02,186,421.16,200,78.3,78.0,13.61,65.2,80.0,360.0,359.0,17.0,314.0,17.0,302.0,309.9,290.0,265.5,238.3,245.0,64.4
0.579,4.9278947368421075,11.54,200,963.0,247,72.0,71.9,10.39,75.0,12.59,236,601.11,257,69.0,69.06,13.92,60.4,9.02,186,421.16,200,78.3,78.0,13.76,65.2,80.0,360.0,359.0,18.0,314.0,18.0,303.0,309.9,290.0,265.5,238.3,245.1,64.4
0.579,4.932631578947371,11.54,200,963.0,247,72.0,71.9,10.45,75.0,12.59,236,601.11,257,68.98,69.06,13.91,60.4,9.02,186,421.16,200,78.3,78.0,13.74,65.2,80.0,360.0,359.0,18.0,314.0,18.0,303.0,309.9,290.0,265.5,238.3,245.1,64.4
0.577,4.953684210526318,11.54,200,963.0,247,72.0,71.9,10.48,75.0,12.59,236,601.11,257,68.96,69.08,13.87,60.4,9.02,186,421.16,200,78.3,78.0,13.61,65.2,80.0,360.0,359.0,18.0,314.0,18.0,303.0,309.9,290.0,265.5,238.4,245.1,64.4
0.576,4.966842105263161,11.54,200,963.0,247,72.0,71.9,10.48,75.0,12.59,236,601.11,257,69.0,69.08,13.92,60.4,9.02,186,421.16,200,78.3,78.0,13.79,65.2,80.0,360.0,359.0,17.0,314.0,17.0,303.0,309.9,290.0,265.5,238.4,245.1,64.4
0.575,4.975789473684213,11.54,200,963.0,247,72.0,71.9,10.55,75.0,12.59,236,601.11,257,68.99,68.95,13.91,60.4,9.02,186,421.16,200,78.3,78.0,13.64,65.2,80.0,360.0,359.0,18.0,314.0,18.0,303.0,309.9,290.0,265.5,238.4,245.1,64.4
0.575,4.978947368421055,11.54,200,963.0,247,72.0,71.9,10.45,75.0,12.59,236,601.11,257,68.99,69.09,13.93,60.3,9.02,186,421.16,200,78.3,78.1,13.84,65.2,80.0,360.0,359.0,18.0,314.0,18.0,303.0,309.9,290.0,265.5,238.4,245.1,64.4
0.574,4.990000000000002,11.54,200,963.0,247,72.0,72.0,10.48,75.0,12.59,236,601.11,257,68.99,69.07,13.92,60.3,9.02,186,421.16,200,78.3,78.1,13.86,65.2,80.0,360.0,359.0,17.0,314.0,17.0,303.0,309.9,290.0,265.5,238.4,245.0,64.4
