Stage2.Measurement12.DV_ErrorRate,Stage2.Output.Measurement12.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual
0.767,0.4308333333333334,11.54,200,963.0,247,71.9,72.5,10.52,75.1,12.59,236,601.11,257,68.98,69.21,13.9,60.3,9.02,186,421.16,200,78.4,78.0,13.6,65.1,80.0,363.0,363.0,18.0,314.0,18.0,303.0,310.0,289.9,264.7,237.7,244.9,65.0
0.78,0.40615384615384625,11.54,200,963.0,247,71.9,72.5,10.52,75.1,12.59,236,601.11,257,68.99,69.23,13.89,60.4,9.02,186,421.16,200,78.4,78.0,13.78,65.1,80.0,363.0,363.0,18.0,314.0,18.0,303.0,310.0,289.9,264.7,237.7,244.9,65.0
0.787,0.3942857142857144,11.54,200,963.0,247,71.9,72.5,10.48,75.1,12.59,236,601.11,257,68.97,69.2,13.85,60.4,9.02,186,421.16,200,78.4,78.0,13.68,65.1,80.0,363.0,363.0,17.0,314.0,17.0,303.0,310.0,289.9,264.7,237.7,244.8,65.0
0.798,0.3733333333333334,11.54,200,963.0,247,71.9,72.5,10.52,75.1,12.59,236,601.11,257,69.0,69.22,13.89,60.4,9.02,186,421.16,200,78.4,78.0,13.52,65.1,80.0,363.0,363.0,17.0,314.0,17.0,303.0,310.0,289.9,264.7,237.7,244.8,65.0
0.757,0.4493750000000001,11.54,200,963.0,247,71.9,72.6,10.52,75.1,12.59,236,601.11,257,69.01,69.09,13.89,60.4,9.02,186,421.16,200,78.4,78.0,13.71,65.2,80.0,363.0,363.0,17.0,314.0,17.0,303.0,310.0,289.9,264.7,237.7,244.8,65.0
0.764,0.43588235294117655,11.54,200,963.0,247,71.9,72.6,10.52,75.1,12.59,236,601.11,257,69.0,69.11,13.91,60.4,9.02,186,421.16,200,78.4,78.0,13.7,65.1,80.0,363.0,363.0,17.0,315.0,17.0,304.0,310.0,289.9,264.7,237.8,244.8,65.0
0.777,0.41222222222222227,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.92,60.4,9.02,186,421.16,200,78.4,78.1,13.58,65.1,80.0,363.0,363.0,17.0,315.0,17.0,304.0,310.0,289.9,264.7,237.8,244.8,64.9
0.781,0.4052631578947369,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,68.99,69.08,13.89,60.4,9.02,186,421.16,200,78.4,78.1,13.5,65.1,80.0,363.0,363.0,17.0,315.0,17.0,304.0,310.0,289.9,264.7,237.8,244.9,64.9
0.784,0.3990000000000001,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.93,60.3,9.02,186,421.16,200,78.4,78.1,13.66,65.1,80.0,363.0,363.0,18.0,315.0,18.0,304.0,310.0,289.9,264.7,237.8,244.9,64.9
0.752,0.4595238095238096,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,68.98,69.06,13.93,60.3,9.02,186,421.16,200,78.4,78.1,13.83,65.1,80.0,363.0,363.0,18.0,315.0,18.0,304.0,310.0,289.9,264.7,237.8,244.9,64.9
0.72,0.5172727272727274,11.54,200,963.0,247,71.9,72.6,10.52,75.1,12.59,236,601.11,257,68.96,69.06,13.9,60.2,9.02,186,421.16,200,78.4,78.1,13.84,65.1,80.0,363.0,363.0,18.0,315.0,18.0,304.0,310.0,289.9,264.7,237.8,244.9,64.9
0.698,0.5586956521739131,11.54,200,963.0,247,71.9,72.6,10.52,75.1,12.59,236,601.11,257,68.97,69.04,13.87,60.1,9.02,186,421.16,200,78.4,78.1,13.75,65.1,80.0,363.0,363.0,18.0,315.0,18.0,304.0,310.0,289.9,264.7,237.8,245.0,64.9
0.677,0.5975000000000001,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,69.0,69.09,13.86,60.0,9.02,186,421.16,200,78.4,78.1,13.58,65.1,80.0,363.0,363.0,18.0,315.0,18.0,304.0,310.0,289.9,264.7,237.8,245.0,64.9
0.659,0.6316000000000002,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,68.96,69.06,13.9,60.0,9.02,186,421.16,200,78.4,78.1,13.75,65.1,80.0,363.0,363.0,17.0,315.0,17.0,304.0,310.0,289.9,264.7,237.8,245.0,64.9
0.642,0.6630769230769231,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,69.0,69.07,13.87,59.9,9.02,186,421.16,200,78.4,78.1,13.7,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.64,0.6669230769230771,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.08,13.87,59.8,9.02,186,421.16,200,78.4,78.1,13.65,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.608,0.7253846153846156,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.09,13.89,59.7,9.02,186,421.16,200,78.4,78.1,13.74,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.598,0.7434615384615388,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.9,59.7,9.02,186,421.16,200,78.4,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.582,0.7733333333333337,11.54,200,963.0,247,71.9,72.7,10.45,75.1,12.59,236,601.11,257,68.99,69.0,13.86,59.7,9.02,186,421.16,200,78.4,78.2,13.68,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.568,0.79962962962963,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.07,13.84,59.6,9.02,186,421.16,200,78.4,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.551,0.8300000000000004,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.09,13.93,59.6,9.02,186,421.16,200,78.4,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.543,0.8457142857142861,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.92,59.6,9.02,186,421.16,200,78.3,78.2,13.66,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.512,0.9028571428571432,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.98,68.95,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.79,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.498,0.9293103448275866,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,69.01,69.11,13.86,59.6,9.02,186,421.16,200,78.3,78.2,13.75,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.483,0.9560000000000003,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.99,69.07,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.64,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.455,1.0080000000000002,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.89,59.6,9.02,186,421.16,200,78.3,78.2,13.6,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.427,1.0600000000000003,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.4,1.1093333333333335,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.9,59.7,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.373,1.1603333333333337,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.89,59.8,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.346,1.2090000000000003,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.1,13.91,59.8,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.317,1.2640000000000005,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.09,13.9,59.9,9.02,186,421.16,200,78.3,78.2,13.68,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.286,1.3206666666666673,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.98,69.09,13.9,60.0,9.02,186,421.16,200,78.3,78.2,13.75,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.29,1.3136666666666672,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.86,60.0,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.263,1.3636666666666672,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.96,69.05,13.87,60.1,9.02,186,421.16,200,78.3,78.2,13.53,65.2,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.244,1.398620689655173,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.08,13.93,60.2,9.02,186,421.16,200,78.3,78.2,13.7,65.2,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.215,1.4527586206896557,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.94,60.2,9.02,186,421.16,200,78.3,78.2,13.75,65.2,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.218,1.4475862068965524,11.54,200,963.0,247,71.9,72.7,10.45,75.1,12.59,236,601.11,257,68.99,69.06,13.87,60.3,9.02,186,421.16,200,78.3,78.2,13.79,65.2,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,290.0,264.8,237.9,245.0,64.8
0.216,1.4506896551724142,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,69.0,69.09,13.91,60.3,9.02,186,421.16,200,78.3,78.1,13.63,65.2,80.0,362.0,362.0,17.0,315.0,17.0,304.0,310.0,290.0,264.8,237.9,245.0,64.8
0.243,1.3996551724137936,11.54,200,963.0,247,71.9,72.6,10.48,75.1,12.59,236,601.11,257,68.96,69.04,13.93,60.3,9.02,186,421.16,200,78.3,78.1,13.57,65.2,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,290.0,264.8,237.9,245.0,64.8
0.274,1.3434482758620694,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.91,60.4,9.02,186,421.16,200,78.3,78.1,13.69,65.2,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,290.0,264.8,237.9,245.0,64.8
0.298,1.298620689655173,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.59,236,601.11,257,68.98,69.04,13.93,60.4,9.02,186,421.16,200,78.3,78.1,13.64,65.2,80.1,363.0,362.0,17.0,315.0,17.0,304.0,310.1,290.0,264.8,237.9,245.0,64.8
0.323,1.2531034482758627,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.59,236,601.11,257,68.98,69.04,13.87,60.4,9.02,186,421.16,200,78.3,78.0,13.67,65.2,80.1,362.0,362.0,17.0,314.0,17.0,304.0,310.1,290.0,264.8,237.9,245.0,64.8
0.344,1.2134482758620693,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.59,236,601.11,257,69.03,69.09,13.87,60.3,9.02,186,421.16,200,78.3,78.0,13.7,65.2,80.1,362.0,362.0,17.0,314.0,17.0,304.0,310.1,290.0,264.8,237.9,245.0,64.8
0.366,1.173793103448276,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.59,236,601.11,257,68.98,69.1,13.85,60.3,9.02,186,421.16,200,78.3,78.0,13.68,65.2,80.1,362.0,362.0,18.0,314.0,18.0,304.0,310.0,290.0,264.8,237.9,245.0,64.8
0.39,1.1279310344827587,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.9,60.3,9.02,186,421.16,200,78.3,78.0,13.61,65.2,80.1,362.0,362.0,16.0,314.0,16.0,304.0,310.0,290.0,264.8,237.9,245.0,64.8
0.422,1.07,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.59,236,601.11,257,68.97,69.09,13.9,60.2,9.02,186,421.16,200,78.3,78.0,13.61,65.2,80.1,363.0,362.0,17.0,314.0,17.0,304.0,310.0,290.0,264.8,237.9,245.0,64.8
0.548,0.8363636363636361,11.54,200,963.0,247,72.0,72.5,10.45,75.1,12.59,236,601.11,257,69.0,69.09,13.91,59.7,9.02,186,421.16,200,78.3,77.9,13.75,65.2,80.0,361.0,362.0,18.0,314.0,18.0,304.0,310.0,290.0,264.9,237.9,245.0,64.8
0.587,0.7636363636363633,11.54,200,963.0,247,72.0,72.4,10.52,75.1,12.59,236,601.11,257,68.99,69.09,13.91,59.7,9.02,186,421.16,200,78.3,77.9,13.76,65.2,80.0,361.0,362.0,17.0,314.0,17.0,304.0,310.0,290.0,264.9,237.9,245.0,64.8
0.627,0.6904545454545451,11.54,200,963.0,247,72.0,72.4,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.93,59.7,9.02,186,421.16,200,78.3,77.9,13.7,65.2,80.0,361.0,362.0,17.0,314.0,17.0,304.0,310.0,290.0,264.9,237.9,245.0,64.8
0.659,0.630454545454545,11.54,200,963.0,247,72.0,72.4,10.48,75.1,12.59,236,601.11,257,68.99,69.06,13.85,59.6,9.02,186,421.16,200,78.3,77.9,13.67,65.2,80.0,361.0,362.0,19.0,314.0,19.0,304.0,310.0,290.0,264.9,237.9,245.0,64.8
0.693,0.5686363636363633,11.54,200,963.0,247,72.0,72.4,10.48,75.1,12.59,236,601.11,257,68.97,69.08,13.87,59.6,9.02,186,421.16,200,78.3,77.9,13.75,65.2,80.0,361.0,362.0,17.0,314.0,17.0,304.0,310.0,290.0,264.9,237.9,245.0,64.7
0.731,0.4981818181818177,11.54,200,963.0,247,72.0,72.4,10.52,75.1,12.59,236,601.11,257,68.99,69.09,13.89,59.6,9.02,186,421.16,200,78.3,77.9,13.71,65.2,80.0,361.0,362.0,17.0,314.0,17.0,304.0,310.0,290.0,264.9,237.9,245.0,64.7
0.771,0.4227272727272723,11.54,200,963.0,247,72.0,72.4,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.86,59.6,9.02,186,421.16,200,78.3,77.9,13.61,65.2,80.0,361.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,264.9,237.9,245.0,64.7
0.812,0.3472727272727268,11.54,200,963.0,247,72.1,72.3,10.48,75.1,12.59,236,601.11,257,69.01,69.08,13.84,59.6,9.02,186,421.16,200,78.3,77.9,13.52,65.2,80.0,361.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,264.9,237.9,245.0,64.7
0.809,0.35363636363636314,11.54,200,963.0,247,72.1,72.3,10.52,75.1,12.59,236,601.11,257,68.97,68.9,13.89,59.7,9.02,186,421.16,200,78.3,77.9,13.45,65.2,80.0,361.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,264.9,237.9,244.9,64.7
0.843,0.29090909090909045,11.54,200,963.0,247,72.1,72.3,10.48,75.1,12.59,236,601.11,257,69.01,69.05,13.93,59.7,9.02,186,421.16,200,78.3,77.9,13.67,65.2,80.0,361.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,264.9,237.9,244.9,64.7
0.846,0.28478260869565175,11.54,200,963.0,247,72.1,72.3,10.52,75.1,12.59,236,601.11,257,68.98,69.07,13.86,59.7,9.02,186,421.16,200,78.3,77.9,13.82,65.2,80.0,360.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,264.9,237.9,244.9,64.7
0.875,0.23086956521739085,11.54,200,963.0,247,72.1,72.3,10.48,75.1,12.59,236,601.11,257,69.0,69.09,13.91,59.8,9.02,186,421.16,200,78.3,77.9,13.64,65.2,80.0,361.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,264.9,237.9,244.9,64.7
0.907,0.17173913043478217,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,68.97,69.08,13.86,59.9,9.02,186,421.16,200,78.3,77.9,13.77,65.2,80.0,361.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,264.9,237.9,244.9,64.7
0.907,0.17173913043478217,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,69.01,69.11,13.86,59.9,9.02,186,421.16,200,78.3,77.9,13.67,65.2,80.0,361.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,264.9,237.9,244.9,64.7
0.912,0.16304347826086912,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,69.01,69.07,13.9,60.0,9.02,186,421.16,200,78.3,77.9,13.76,65.2,80.0,360.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,264.9,238.0,245.0,64.7
0.91,0.16565217391304304,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,68.96,69.05,13.91,60.1,9.02,186,421.16,200,78.3,78.0,13.82,65.2,80.0,360.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,264.9,238.0,245.0,64.7
0.907,0.1713043478260865,11.54,200,963.0,247,72.1,72.2,10.52,75.1,12.59,236,601.11,257,68.97,69.06,13.85,60.1,9.02,186,421.16,200,78.3,78.0,13.65,65.2,80.0,360.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,264.9,238.0,245.1,64.7
0.906,0.1743478260869561,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,68.95,69.09,13.86,60.2,9.02,186,421.16,200,78.3,78.0,13.69,65.2,80.0,360.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,264.9,238.0,245.1,64.7
0.905,0.17565217391304305,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,69.0,69.09,13.86,60.2,9.02,186,421.16,200,78.3,78.0,13.75,65.2,80.0,360.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,264.9,238.0,245.1,64.7
0.909,0.16826086956521696,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.91,60.2,9.02,186,421.16,200,78.3,78.0,13.7,65.2,80.0,360.0,361.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.913,0.16086956521739088,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.91,60.3,9.02,186,421.16,200,78.3,78.0,13.7,65.2,80.0,360.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.91,0.16739130434782568,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,69.0,69.07,13.94,60.3,9.02,186,421.16,200,78.3,78.0,13.61,65.2,80.0,360.0,361.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.913,0.16130434782608655,11.54,200,963.0,247,72.1,72.0,10.55,75.1,12.59,236,601.11,257,68.96,69.08,13.89,60.3,9.02,186,421.16,200,78.3,78.0,13.52,65.2,80.0,360.0,362.0,18.0,313.0,18.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.912,0.1629166666666663,11.54,200,963.0,247,72.1,72.0,10.48,75.1,12.59,236,601.11,257,68.97,69.09,13.89,60.4,9.02,186,421.16,200,78.3,78.0,13.75,65.2,80.0,360.0,362.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.91,0.16719999999999963,11.54,200,963.0,247,72.1,72.0,10.52,75.1,12.59,236,601.11,257,68.98,69.06,13.93,60.4,9.02,186,421.16,200,78.3,78.0,13.57,65.2,80.0,360.0,362.0,16.0,313.0,16.0,304.0,310.0,290.0,265.0,238.0,245.1,64.7
0.909,0.16923076923076888,11.54,200,963.0,247,72.1,72.0,10.52,75.1,12.59,236,601.11,257,68.99,69.07,13.87,60.4,9.02,186,421.16,200,78.3,78.0,13.66,65.2,80.0,360.0,361.0,17.0,313.0,17.0,304.0,310.0,290.0,265.0,238.0,245.0,64.7
