Stage2.Measurement9.DV_ErrorRate,Stage2.Output.Measurement9.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual
0.05,15.652631578947368,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.87,59.6,9.02,186,421.16,200,78.3,78.2,13.69,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.05,15.651499999999999,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.9,59.7,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.9
0.05,15.652380952380952,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.89,59.8,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.05,15.651363636363635,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.1,13.91,59.8,9.02,186,421.16,200,78.3,78.2,13.74,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.05,15.651739130434782,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.97,69.09,13.9,59.9,9.02,186,421.16,200,78.3,78.2,13.68,65.1,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.05,15.652083333333335,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.98,69.09,13.9,60.0,9.02,186,421.16,200,78.3,78.2,13.75,65.1,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.8,245.0,64.8
0.05,15.6516,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.96,69.05,13.87,60.1,9.02,186,421.16,200,78.3,78.2,13.53,65.2,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.05,15.6492,11.54,200,963.0,247,71.9,72.7,10.52,75.1,12.59,236,601.11,257,68.97,69.08,13.93,60.2,9.02,186,421.16,200,78.3,78.2,13.7,65.2,80.0,363.0,362.0,17.0,315.0,17.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.05,15.648846153846154,11.54,200,963.0,247,71.9,72.7,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.94,60.2,9.02,186,421.16,200,78.3,78.2,13.75,65.2,80.0,363.0,362.0,18.0,315.0,18.0,304.0,310.0,289.9,264.8,237.9,245.0,64.8
0.052,15.620000000000104,11.54,200,963.0,247,72.3,72.4,10.45,75.1,12.59,236,601.11,257,69.01,69.53,13.86,59.7,9.02,186,421.16,200,78.0,77.9,13.68,65.1,80.0,359.0,360.0,18.0,314.0,18.0,303.0,310.0,289.9,266.8,238.8,245.0,63.8
0.052,15.62000000000005,11.54,200,963.0,247,72.3,72.5,10.48,75.1,12.59,236,601.11,257,68.98,69.3,13.93,60.2,9.02,186,421.16,200,78.1,78.0,13.58,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.8,238.8,245.0,63.8
0.051,15.6266666666667,11.54,200,963.0,247,72.2,72.5,10.55,75.1,12.59,236,601.11,257,68.98,69.22,13.86,60.3,9.02,186,421.16,200,78.1,78.0,13.75,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.8,238.8,245.0,63.7
0.051,15.630000000000026,11.54,200,963.0,247,72.2,72.5,10.45,75.1,12.59,236,601.11,257,68.97,69.21,13.87,60.3,9.02,186,421.16,200,78.1,78.0,13.8,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.8,238.8,245.0,63.7
0.051,15.63600000000002,11.54,200,963.0,247,72.2,72.5,10.48,75.1,12.59,236,601.11,257,68.99,69.22,13.85,60.4,9.02,186,421.16,200,78.1,78.1,13.71,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.9,238.8,245.1,63.7
0.05,15.638333333333351,11.54,200,963.0,247,72.2,72.6,10.52,75.1,12.59,236,601.11,257,68.98,69.24,13.92,60.4,9.02,186,421.16,200,78.1,78.1,13.46,65.1,80.0,359.0,360.0,17.0,314.0,17.0,303.0,310.1,290.0,266.9,238.8,245.1,63.7
0.051,15.635714285714302,11.54,200,963.0,247,72.2,72.6,10.52,75.1,12.59,236,601.11,257,68.99,69.1,13.95,60.2,9.02,186,421.16,200,78.1,78.1,13.73,65.1,80.0,360.0,360.0,19.0,314.0,19.0,303.0,310.0,290.0,266.9,238.9,245.1,63.7
0.051,15.633750000000015,11.54,200,963.0,247,72.2,72.6,10.48,75.1,12.59,236,601.11,257,68.97,69.05,13.87,60.1,9.02,186,421.16,200,78.1,78.1,13.79,65.1,80.0,360.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,266.9,238.9,245.1,63.7
0.051,15.634444444444458,11.54,200,963.0,247,72.2,72.6,10.45,75.1,12.59,236,601.11,257,69.0,69.09,13.89,60.0,9.02,186,421.16,200,78.1,78.1,13.52,65.1,80.0,360.0,360.0,18.0,314.0,18.0,303.0,310.0,290.0,266.9,238.9,245.0,63.7
0.051,15.635000000000014,11.54,200,963.0,247,72.1,72.6,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.85,59.7,9.02,186,421.16,200,78.0,78.2,13.67,65.1,80.0,360.0,360.0,17.0,314.0,17.0,303.0,310.0,290.0,267.0,238.9,245.1,63.6
0.051,15.637000000000011,11.54,200,963.0,247,72.1,72.6,10.52,75.1,12.59,236,601.11,257,68.97,69.05,13.93,59.6,9.02,186,421.16,200,78.0,78.2,13.57,65.1,80.0,360.0,360.0,16.0,314.0,16.0,303.0,310.0,290.0,267.0,238.9,245.1,63.6
0.05,15.64000000000001,11.54,200,963.0,247,72.1,72.5,10.52,75.1,12.59,236,601.11,257,68.97,69.04,13.9,59.6,9.02,186,421.16,200,78.0,78.1,13.45,65.1,80.0,360.0,361.0,17.0,314.0,17.0,303.0,310.1,290.0,267.1,238.9,245.0,63.6
0.05,15.641818181818193,11.54,200,963.0,247,72.1,72.5,10.55,75.1,12.59,236,601.11,257,68.97,69.04,13.92,59.7,9.02,186,421.16,200,78.0,78.1,13.61,65.1,80.0,360.0,361.0,17.0,314.0,17.0,303.0,310.1,290.0,267.1,238.9,245.0,63.6
0.05,15.641666666666675,11.54,200,963.0,247,72.1,72.5,10.52,75.1,12.59,236,601.11,257,69.0,69.07,13.87,59.7,9.02,186,421.16,200,78.0,78.0,13.81,65.1,80.1,360.0,361.0,17.0,314.0,17.0,303.0,310.1,290.0,267.1,238.9,245.0,63.6
0.079,15.175305059000014,11.54,200,963.0,247,72.1,72.5,10.55,75.1,12.59,236,601.11,257,68.98,69.06,13.89,60.0,9.02,186,421.16,200,78.0,78.02174866,13.72888645,65.1,80.1,361.4773659,360.9999991,16.82708104,315.005277,16.82708104,303.0,310.1,290.0,267.2,238.9,245.0,63.6
0.079,15.172305059000013,11.54,200,963.0,247,72.1,72.5,10.52,75.1,12.59,236,601.11,257,68.98,69.05,13.93,60.0,9.02,186,421.16,200,78.0,78.0,13.71,65.1,80.1,361.0,361.0,17.0,315.0,17.0,303.0,310.1,290.0,267.2,238.9,244.9,63.6
0.076,15.216640962727285,11.54,200,963.0,247,72.1,72.4,10.52,75.1,12.59,236,601.11,257,68.99,69.04,13.87,60.2,9.02,186,421.16,200,78.0,77.9,13.63,65.1,80.1,360.0,361.0,18.0,315.0,18.0,303.0,310.0,290.0,267.2,238.9,244.9,63.5
0.074,15.253587549166676,11.54,200,963.0,247,72.1,72.4,10.48,75.1,12.59,236,601.11,257,69.01,69.07,13.89,60.2,9.02,186,421.16,200,78.0,77.9,13.47,65.1,80.1,361.0,361.0,18.0,314.0,18.0,303.0,310.0,290.0,267.2,238.9,244.9,63.5
0.076,15.219368235454557,11.54,200,963.0,247,72.1,72.3,10.42,75.1,12.59,236,601.11,257,69.01,69.09,13.86,60.4,9.02,186,421.16,200,78.0,77.8,13.94,65.1,80.0,361.0,361.0,16.0,314.0,16.0,303.0,310.0,289.9,267.3,238.9,244.9,63.5
0.074,15.251920882500011,11.54,200,963.0,247,72.1,72.3,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.86,60.4,9.02,186,421.16,200,78.0,77.8,13.69,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,244.9,63.5
0.074,15.251920882500011,11.54,200,963.0,247,72.1,72.3,10.58,75.1,12.59,236,601.11,257,68.97,69.09,13.92,60.4,9.02,186,421.16,200,78.0,77.8,13.84,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,244.9,63.5
0.072,15.281773122307701,11.54,200,963.0,247,72.1,72.3,10.52,75.1,12.59,236,601.11,257,68.98,69.09,13.93,60.4,9.02,186,421.16,200,78.0,77.8,13.67,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,244.9,63.5
0.071,15.305932185000009,11.54,200,963.0,247,72.1,72.3,10.52,75.1,12.59,236,601.11,257,69.0,69.08,13.85,60.3,9.02,186,421.16,200,78.0,77.8,13.68,65.1,80.0,361.0,361.0,16.0,314.0,16.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.069,15.330203372666675,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,68.99,69.0,13.93,60.3,9.02,186,421.16,200,78.0,77.8,13.76,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.068,15.349565661875008,11.54,200,963.0,247,72.1,72.2,10.48,75.1,12.59,236,601.11,257,68.97,69.07,13.87,60.3,9.02,186,421.16,200,78.0,77.8,13.76,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.067,15.366061799411773,11.54,200,963.0,247,72.1,72.2,10.52,75.1,12.59,236,601.11,257,69.0,69.06,13.9,60.2,9.02,186,421.16,200,78.0,77.9,13.69,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.067,15.366061799411773,11.54,200,963.0,247,72.1,72.2,10.55,75.1,12.59,236,601.11,257,68.97,69.05,13.96,60.1,9.02,186,421.16,200,78.0,77.9,13.51,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,289.9,267.3,238.9,245.0,63.5
0.067,15.365473564117655,11.54,200,963.0,247,72.1,72.1,10.48,75.1,12.59,236,601.11,257,69.01,69.06,13.85,59.9,9.02,186,421.16,200,78.0,77.9,13.75,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,267.4,239.0,245.0,63.5
0.066,15.38016947722223,11.54,200,963.0,247,72.1,72.1,10.52,75.1,12.59,236,601.11,257,68.97,69.04,13.94,59.9,9.02,186,421.16,200,78.0,77.9,13.77,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,267.4,239.0,245.0,63.5
0.065,15.39331845210527,11.54,200,963.0,247,72.1,72.1,10.52,75.1,12.59,236,601.11,257,68.95,69.05,13.87,59.8,9.02,186,421.16,200,78.0,77.9,13.82,65.1,80.0,361.0,361.0,17.0,314.0,17.0,303.0,310.0,290.0,267.4,239.0,245.0,63.5
0.065,15.39331845210527,11.54,200,963.0,247,72.1,72.0,10.52,75.1,12.59,236,601.11,257,69.01,69.06,13.91,59.7,9.02,186,421.16,200,78.0,77.9,13.88,65.1,80.0,361.0,361.0,18.0,314.0,18.0,303.0,310.0,290.0,267.4,239.0,245.0,63.5
0.066,15.379058366111119,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,68.99,69.06,13.93,59.7,9.02,186,421.16,200,78.0,77.9,13.72,65.1,80.0,361.0,361.0,17.0,315.0,17.0,303.0,310.0,290.0,267.4,239.0,245.0,63.5
0.051,15.636666666666676,11.54,200,963.0,247,72.1,71.9,10.48,75.1,12.59,236,601.11,257,68.98,69.07,13.92,59.7,9.02,186,421.16,200,78.0,77.9,13.53,65.1,80.0,361.0,361.0,17.0,315.0,17.0,303.0,310.0,290.0,267.4,239.0,245.1,63.5
0.051,15.636666666666676,11.54,200,963.0,247,72.1,71.8,10.48,75.1,12.59,236,601.11,257,68.97,69.06,13.9,59.7,9.02,186,421.16,200,78.0,77.9,13.51,65.1,80.0,361.0,361.0,17.0,315.0,17.0,303.0,310.0,290.0,267.4,239.0,245.1,63.5
0.051,15.635789473684218,11.54,200,963.0,247,72.1,71.8,10.48,75.1,12.59,236,601.11,257,68.99,69.09,13.92,59.7,9.02,186,421.16,200,78.0,78.0,13.63,65.1,80.0,361.0,361.0,17.0,315.0,17.0,302.0,310.0,290.0,267.4,239.0,245.1,63.5
0.051,15.635789473684218,11.54,200,963.0,247,72.1,71.8,10.52,75.1,12.59,236,601.11,257,68.98,69.05,13.95,59.8,9.02,186,421.16,200,78.0,78.0,13.49,65.1,80.0,361.0,361.0,18.0,315.0,18.0,302.0,310.0,290.0,267.4,239.1,245.1,63.4
0.051,15.63473684210527,11.54,200,963.0,247,72.1,71.7,10.48,75.1,12.59,236,601.11,257,68.99,69.06,13.86,60.0,9.02,186,421.16,200,78.0,78.0,13.64,65.1,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.0,267.4,239.1,245.1,63.4
0.051,15.636500000000007,11.54,200,963.0,247,72.1,71.7,10.48,75.1,12.59,236,601.11,257,68.99,69.08,13.87,60.1,9.02,186,421.16,200,78.0,78.0,13.7,65.1,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.0,267.4,239.1,245.1,63.4
0.051,15.638000000000005,11.54,200,963.0,247,72.1,71.7,10.48,75.1,12.59,236,601.11,257,68.99,69.05,13.89,60.1,9.02,186,421.16,200,78.0,78.0,13.75,65.1,80.0,361.0,360.0,18.0,315.0,18.0,302.0,310.0,290.1,267.4,239.1,245.1,63.4
0.05,15.641500000000004,11.54,200,963.0,247,72.1,71.7,10.52,75.1,12.59,236,601.11,257,68.99,69.09,13.89,60.2,9.02,186,421.16,200,78.0,78.0,13.73,65.1,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.4,239.1,245.1,63.4
0.05,15.641052631578953,11.54,200,963.0,247,72.1,71.6,10.52,75.1,12.59,236,601.11,257,68.97,69.05,13.86,60.3,9.02,186,421.16,200,78.0,78.0,13.68,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.05,15.641052631578953,11.54,200,963.0,247,72.1,71.6,10.39,75.1,12.59,236,601.11,257,68.97,69.08,13.9,60.3,9.02,186,421.16,200,78.0,78.1,13.74,65.0,80.0,361.0,360.0,18.0,315.0,18.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.05,15.638421052631585,11.54,200,963.0,247,72.1,71.6,10.48,75.1,12.59,236,601.11,257,69.01,69.04,13.92,60.3,9.02,186,421.16,200,78.0,78.1,13.7,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.05,15.639473684210534,11.54,200,963.0,247,72.1,71.6,10.52,75.1,12.59,236,601.11,257,69.0,69.08,13.93,60.4,9.02,186,421.16,200,78.0,78.1,13.64,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.05,15.641052631578956,11.54,200,963.0,247,72.1,71.6,10.55,75.1,12.59,236,601.11,257,68.97,69.08,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.59,65.0,80.0,361.0,360.0,18.0,315.0,18.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.05,15.642631578947379,11.54,200,963.0,247,72.2,71.5,10.52,75.1,12.59,236,601.11,257,69.0,69.09,13.87,60.4,9.02,186,421.16,200,78.0,78.1,13.77,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.05,15.64400000000001,11.54,200,963.0,247,72.2,71.5,10.48,75.1,12.59,236,601.11,257,69.01,69.09,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.93,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.1,245.1,63.4
0.05,15.645238095238106,11.54,200,963.0,247,72.2,71.5,10.42,75.1,12.59,236,601.11,257,68.97,69.06,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.65,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.1,267.5,239.2,245.1,63.4
0.05,15.644285714285726,11.54,200,963.0,247,72.2,71.5,10.48,75.1,12.59,236,601.11,257,68.98,69.09,13.93,60.4,9.02,186,421.16,200,78.0,78.1,13.62,65.0,80.0,361.0,360.0,18.0,315.0,18.0,302.0,310.0,290.1,267.5,239.2,245.1,63.4
0.05,15.643333333333347,11.54,200,963.0,247,72.2,71.5,10.58,75.1,12.59,236,601.11,257,68.96,69.05,13.94,60.4,9.02,186,421.16,200,78.0,78.1,13.62,65.0,80.0,361.0,360.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.1,63.4
0.05,15.644000000000014,11.54,200,963.0,247,72.2,71.4,10.52,75.1,12.59,236,601.11,257,68.98,69.06,13.94,60.2,9.02,186,421.16,200,78.0,78.1,13.78,65.0,80.0,361.0,359.0,18.0,315.0,18.0,302.0,310.0,290.0,267.5,239.2,245.0,63.4
0.05,15.644285714285726,11.54,200,963.0,247,72.2,71.4,10.52,75.1,12.59,236,601.11,257,68.98,69.07,13.95,60.1,9.02,186,421.16,200,78.0,78.1,13.61,65.0,80.0,361.0,359.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.0,63.4
0.05,15.64318181818183,11.54,200,963.0,247,72.2,71.4,10.58,75.1,12.59,236,601.11,257,68.97,69.08,13.9,60.0,9.02,186,421.16,200,78.0,78.1,13.68,65.0,80.0,361.0,359.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.0,63.5
0.05,15.642608695652186,11.54,200,963.0,247,72.2,71.4,10.45,75.1,12.59,236,601.11,257,68.99,69.08,13.86,60.0,9.02,186,421.16,200,78.0,78.2,13.76,65.0,80.0,361.0,359.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.0,63.5
0.05,15.64250000000001,11.54,200,963.0,247,72.2,71.4,10.52,75.1,12.59,236,601.11,257,69.0,69.07,13.87,59.9,9.02,186,421.16,200,78.0,78.2,13.73,65.0,80.0,361.0,359.0,17.0,315.0,17.0,302.0,310.0,290.0,267.5,239.2,245.0,63.5
